,small_model_times,big_model_times,small_model_seq,big_model_seq,story_lengths
0,"[1.3755739517509937, 0.8175320439040661, 0.7627943074330688, 0.7591615803539753, 1.096984918229282]","[28.47065139748156, 30.191850880160928, 28.27070849854499, 28.23880841396749, 39.88654251396656]","[[np.float64(0.910193568879129), [0.03833414713541667, 1.459359472990036, 1.1295481324195862, 0.5455243495794443, 0.4424579564262839, 0.7439823150634766, 1.03651123046875, 1.4904218401227678, 1.0056423611111112, 1.3108601570129395, 0.8520132211538461, 1.1582845052083333, 0.7817484537760416, 0.8081764221191406, 0.8500389685997596], [-50.0633544921875, -16.891610264778137, -45.42386555671692, -58.29495358467102, -44.93071222305298, -30.336336135864258, -46.52679443359375, -15.389373779296875, -20.26953125, -31.03600311279297, -26.861328125, -7.376953125, -32.561492919921875, -60.22172546386719, -24.226089477539062], [-50.63836669921875, -46.07879972457886, -77.05121326446533, -72.47858667373657, -52.452497482299805, -40.00810623168945, -72.4395751953125, -25.82232666015625, -29.3203125, -52.009765625, -37.9375, -14.32666015625, -44.2877197265625, -76.38525390625, -35.27659606933594]], [np.float64(0.9641602739033915), [0.0941162109375, 0.6933818062146505, 0.7789134979248047, 0.9901399283573545, 1.4274553571428572, 1.2118840217590332, 2.76220703125, 0.7041050837590144, 0.4516199747721354, 0.34425608317057294, 0.734375, 1.557373046875, 0.1746540069580078, 0.6223958333333334, 1.674609375, 1.205078125], [-63.193359375, -46.560370445251465, -57.11705017089844, -73.04535675048828, -9.875, -15.844539642333984, -4.708984375, -32.36158752441406, -48.05925750732422, -37.67889404296875, -28.9296875, -16.439453125, -55.03600311279297, -21.59375, -14.650390625, -11.9921875], [-64.69921875, -63.201533794403076, -75.81097412109375, -101.75941467285156, -19.8671875, -25.53961181640625, -15.7578125, -41.51495361328125, -54.83355712890625, -44.90827178955078, -39.2109375, -28.8984375, -58.529083251953125, -25.328125, -23.0234375, -16.8125]], [np.float64(1.3320511924670393), [-0.03305689493815104, 0.5178984732463442, 1.4795391376201923, 1.4138314383370536, 1.2145446240901947, 2.077490234375, 1.2322282057542067, 2.5974553426106772, 1.2041391225961537, 2.002685546875, 0.9050696690877279, 2.095982142857143, 1.4381626674107142, 0.7566731770833334, 1.078125], [-25.268142700195312, -44.674999594688416, -20.72967529296875, -21.23077392578125, -34.91613948345184, -14.68798828125, -20.118453979492188, -21.26123046875, -24.93212890625, -21.83447265625, -50.68555450439453, -15.53125, -27.274169921875, -9.6318359375, -26.0048828125], [-24.8714599609375, -59.6940553188324, -39.96368408203125, -41.0244140625, -54.34885346889496, -35.462890625, -36.137420654296875, -36.84596252441406, -40.5859375, -43.864013671875, -72.4072265625, -30.203125, -37.34130859375, -14.171875, -36.7861328125]], [np.float64(1.0006942326453152), [-0.3358289930555556, 0.347320556640625, 0.1298828125, 1.81761474609375, 0.497314453125, 1.89908447265625, 3.6953125, 1.0646018981933594, 0.2507537841796875, 1.3378884975726788, 0.84521484375, 0.7956023556845528, 0.7071047331157484, 1.4459735870361328, 0.5125732421875], [-37.4755859375, -27.090576171875, -26.998046875, -15.3004150390625, -40.1767578125, -22.9715576171875, -12.6484375, -34.43131637573242, -47.4190673828125, -22.529470443725586, -46.63671875, -34.48268699645996, -39.83860778808594, -18.176036834716797, -38.75830078125], [-34.453125, -32.647705078125, -27.77734375, -33.4765625, -46.14453125, -41.96240234375, -31.125, -48.271141052246094, -51.18037414550781, -39.92202091217041, -60.16015625, -45.6211199760437, -53.273597717285156, -32.635772705078125, -44.9091796875]], [np.float64(0.7828233995369797), [-0.03398301866319445, 0.9113397598266602, 0.9252748842592593, 0.5676513671875, 0.9660898844401041, 0.5905248006184896, 0.18616365131578946, 0.353759765625, 0.6951831181844076, 0.8759553328804348, 0.8389781605113636, 0.5679111480712891, 3.685699462890625, 0.63125, 0.80462646484375, 0.2865513392857143, 0.5678013392857143, 0.149534912109375, 0.6249916370098407, 1.9319661458333333, 0.3120212347611137], [-35.18194580078125, -25.75844955444336, -86.23672485351562, -92.23263168334961, -27.150146484375, -47.237396240234375, -67.560546875, -156.059326171875, -78.6077766418457, -86.23583984375, -47.64404296875, -56.86743450164795, -5.5697021484375, -27.734375, -26.36962890625, -17.68359375, -69.111572265625, -79.42922973632812, -43.70723628997803, -33.1435546875, -75.34794807434082], [-34.8760986328125, -33.04916763305664, -111.21914672851562, -106.42391586303711, -35.84495544433594, -56.09526824951172, -71.09765625, -171.624755859375, -97.3777208328247, -106.3828125, -66.1015625, -72.76894664764404, -20.3125, -30.890625, -32.806640625, -19.689453125, -81.035400390625, -83.1676025390625, -51.83212757110596, -50.53125, -82.52443647384644]]]","[[np.float64(1.0181806870032433), [-0.07061298076923077, 1.3836382697610294, 1.1103006998697917, 0.38533935546875, 0.2463057041168213, 1.1370442708333333, 0.8994541168212891, 2.4203125, 0.7341851128472222, 1.3412434895833334, 1.2979736328125, 1.6080322265625, 0.6891076224190849, 1.056640625, 1.0337456597222223], [-39.765625, -15.7659912109375, -40.322265625, -60.71954345703125, -45.29463577270508, -29.27734375, -34.0572509765625, -11.9609375, -22.489990234375, -30.85400390625, -20.09814453125, -5.396728515625, -33.78718566894531, -55.083984375, -26.51171875], [-38.84765625, -39.287841796875, -66.969482421875, -70.35302734375, -49.23552703857422, -42.921875, -55.64414978027344, -24.0625, -29.09765625, -50.97265625, -35.673828125, -15.044921875, -43.4346923828125, -75.16015625, -35.8154296875]], [np.float64(0.9902761896332224), [-0.0171875, 1.2789975120907737, 0.7496268532492898, 0.9141927865835336, 1.0378069196428572, 0.994140625, 2.769287109375, 0.7403971354166666, 0.5032087053571429, 0.43100136204769735, 0.8571428571428571, 1.7662353515625, 0.29701072291324015, 0.859375, 1.64365234375, 1.01953125], [-59.546875, -33.89691162109375, -52.779693603515625, -63.125274658203125, -11.5400390625, -18.91015625, -4.33203125, -31.314453125, -41.123046875, -38.44696044921875, -24.3515625, -13.2470703125, -47.40788269042969, -18.671875, -13.43408203125, -11.3125], [-59.2890625, -60.755859375, -69.271484375, -86.894287109375, -18.8046875, -24.875, -15.4091796875, -40.19921875, -48.16796875, -46.635986328125, -36.3515625, -27.376953125, -53.05108642578125, -23.828125, -21.65234375, -15.390625]], [np.float64(1.6352788040139115), [0.0701171875, 0.936319580078125, 1.9638468424479167, 1.4988970075334822, 1.1896318708147322, 2.07799072265625, 1.2264237837357954, 3.5609375, 1.5576171875, 2.298095703125, 0.7585227272727273, 2.693638392857143, 3.4733072916666665, 0.3246663411458333, 0.899169921875], [-26.32421875, -33.649871826171875, -15.415283203125, -14.98419189453125, -35.28070068359375, -14.3372802734375, -20.568603515625, -17.1640625, -20.42578125, -20.08154296875, -48.115234375, -10.66796875, -22.08203125, -9.657470703125, -23.669921875], [-27.025390625, -57.057861328125, -38.9814453125, -35.96875, -51.935546875, -35.1171875, -34.05926513671875, -34.96875, -39.1171875, -43.0625, -64.802734375, -29.5234375, -42.921875, -11.60546875, -32.66162109375]], [np.float64(0.9254358996569384), [-0.11751302083333333, 0.3810844421386719, 0.5361328125, 1.18607177734375, 0.8838778409090909, 1.00732421875, 2.91357421875, 1.20615234375, 0.35725301106770835, 1.4992453835227273, 0.38572591145833335, 1.102136465219351, 0.6257052951388888, 1.7424045138888888, 0.17236328125], [-25.5947265625, -24.65374755859375, -19.3876953125, -17.8668212890625, -39.34765625, -32.47265625, -9.345703125, -26.5439453125, -42.765472412109375, -20.78564453125, -43.589599609375, -31.921249389648438, -40.51611328125, -16.119140625, -37.1103515625], [-24.537109375, -30.7510986328125, -22.6044921875, -29.7275390625, -49.0703125, -40.53125, -21.0, -38.60546875, -48.124267578125, -37.27734375, -49.37548828125, -46.2490234375, -51.77880859375, -31.80078125, -39.1787109375]], [np.float64(0.8717660533640335), [0.2099609375, 0.7032645089285714, 0.8315780074508102, 0.43046642485119047, 0.9951171875, 0.885498046875, 0.5574886924342105, 0.585914789244186, 0.6355476379394531, 1.203218005952381, 0.7600430575284091, 0.6621466416579026, 3.3880208333333335, 0.471875, 1.114776611328125, 0.33370535714285715, 0.7625, 0.8219720749627977, 0.9521484375, 1.3932291666666667, 0.6086157018488104], [-35.31640625, -25.625, -78.28115844726562, -74.923095703125, -28.44140625, -43.16552734375, -54.64404296875, -137.9951171875, -76.60717391967773, -79.580078125, -46.033935546875, -53.21173858642578, -7.1640625, -27.890625, -23.5234375, -17.4375, -61.1875, -75.23992919921875, -41.71875, -32.28125, -64.44538879394531], [-36.7861328125, -30.5478515625, -100.7337646484375, -83.962890625, -36.40234375, -55.5625, -65.236328125, -163.189453125, -92.49586486816406, -104.84765625, -62.7548828125, -70.42755126953125, -17.328125, -30.25, -32.441650390625, -19.7734375, -76.4375, -92.5013427734375, -53.14453125, -44.8203125, -77.83493423461914]]]","[203, 183, 165, 162, 318]"
