,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length,context_entropies,topic_entropies
0,1.1586704872377782,"[-0.0, 0.4261905445772059, 1.8342729296003069, 1.0314149856567383, 2.510498046875, 2.006317138671875, 0.25213857797475964, 1.7144850158691407, 0.5430908203125, 1.3326939174107142, 0.2496603260869565, 0.30875322895665325, 1.8122759367290295, 1.5668138776506697, 0.5251116071428571, 0.8336617606026786, 0.69140625, 0.5868489583333333, 0.300506591796875, 0.8993326822916666, 0.6525530133928571, 0.4502197265625, 0.5795232599431818, 1.7205257415771484, 0.30509086277173914, 2.543728298611111, 1.5141872829861112, 1.2497829861111112, 0.5746311285556891, 1.7173549107142858, 1.8105061848958333, 2.1505696614583334, 0.5967429832175926, 0.5169644355773926, 1.5010811941964286, 1.2615388569078947, 0.04682849702380952, 3.2695465087890625, 1.0626220703125, 1.0161053692853008, 0.7758382161458334, 1.7043294270833333, 3.786712646484375, 0.7490449793198529]","[-61.65089416503906, -126.9185791015625, -89.1838150024414, -94.71151733398438, -26.50146484375, -50.925537109375, -84.56753540039062, -50.015804290771484, -52.0537109375, -51.1787109375, -107.8935546875, -126.15621948242188, -52.82220458984375, -90.84649658203125, -64.234375, -86.288330078125, -30.28125, -43.828125, -128.85888671875, -47.4853515625, -43.6923828125, -67.243896484375, -69.84130859375, -67.52360534667969, -96.890625, -29.6806640625, -27.751708984375, -30.361328125, -155.77731323242188, -59.5, -50.9793701171875, -58.928955078125, -81.09033203125, -89.39764404296875, -33.32275390625, -39.72412109375, -88.5244140625, -15.7811279296875, -33.381103515625, -97.92306518554688, -30.833984375, -46.62646484375, -13.577392578125, -47.6072998046875]","[-61.65089416503906, -141.4090576171875, -140.54345703125, -127.716796875, -41.564453125, -99.0771484375, -91.12313842773438, -92.8779296875, -62.91552734375, -69.83642578125, -113.6357421875, -135.72756958007812, -87.25544738769531, -134.71728515625, -71.5859375, -109.630859375, -35.8125, -52.630859375, -138.47509765625, -58.27734375, -52.828125, -76.248291015625, -82.5908203125, -108.81622314453125, -103.90771484375, -52.57421875, -41.37939453125, -41.609375, -178.18792724609375, -95.564453125, -89.0, -91.1875, -97.202392578125, -105.94050598144531, -54.337890625, -63.693359375, -89.5078125, -41.9375, -48.2578125, -125.35791015625, -40.14404296875, -72.19140625, -43.87109375, -60.341064453125]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2,"[2.9153044327445654, 3.280029296875, 2.9864632742745534, 3.083251953125, 3.267578125, 2.873779296875, 3.8610370342548075, 2.5704290771484377, 2.88427734375, 2.8041294642857144, 3.869565217391304, 4.175316595262097, 2.9569027549342106, 3.4231654575892856, 3.3236607142857144, 3.0454799107142856, 4.25, 3.216666666666667, 2.884765625, 3.8626302083333335, 4.14453125, 3.158642578125, 3.4054509943181817, 2.757929484049479, 3.8358525815217392, 3.693576388888889, 3.10498046875, 3.8046875, 3.364658453525641, 3.144345238095238, 3.2220982142857144, 3.609244791666667, 2.921657986111111, 2.8029022216796875, 3.0418526785714284, 2.7234786184210527, 2.943545386904762, 2.403564453125, 2.315220424107143, 3.3571234809027777, 2.8727213541666665, 3.7693684895833335, 2.934326171875, 2.8754595588235294]","[2.9153044327445654, 3.9445082720588234, 3.809849330357143, 3.750518798828125, 4.3671875, 3.9484049479166665, 4.084406926081731, 3.91171875, 3.246484375, 4.063895089285714, 4.044497282608695, 3.985816217237903, 4.162122224506579, 4.115652901785714, 3.52734375, 3.587193080357143, 4.814453125, 4.098958333333333, 3.594482421875, 4.717447916666667, 3.9659598214285716, 3.730810546875, 3.4693714488636362, 3.8691813151041665, 4.160071331521739, 4.501736111111111, 3.3655598958333335, 4.072916666666667, 3.841884515224359, 4.087425595238095, 4.170386904761905, 5.422916666666667, 3.5240162037037037, 2.9437789916992188, 3.806361607142857, 3.147409539473684, 3.5660342261904763, 4.08935546875, 3.125279017857143, 4.5707826967592595, 2.9267578125, 4.790625, 4.587890625, 3.4803538602941178]"
1,1.0610896054260193,"[-0.0, 0.48685396634615385, 0.036376953125, -0.08993204902200137, 0.39717075824737547, 0.6617170061383929, 0.349365234375, 0.7460123697916666, 0.4054987980769231, 0.6591421274038461, 2.3991033380681817, 1.65234375, 1.0145698996151196, 1.25506591796875, 2.767578125, 1.0829326923076923, 1.43829345703125, 1.2832219050480769, 2.0087890625, 2.4252232142857144, 0.5446428571428571, 1.248046875, 0.2841796875, 3.0044642857142856, 0.6694623161764706, 1.9172712053571428, 1.0412042791193181, 1.0813802083333333, 0.9224717881944444, 1.7314453125, 0.8994140625, 1.66484375, 0.9497767857142857, 0.41171875, 1.4597752888997395, 3.695343017578125, 0.30960181451612906, 0.9197001737706801, 0.4935025301846591, 0.68017578125, 0.2818505071824597, 1.2081620065789473, 0.2422326405843099, 0.9160072063577587, 1.9985677083333333, 0.6391433189655172, 1.11201171875, 2.249422940340909, 1.5240644975142046, 0.7585332961309523, 1.2841473747702206, 0.5108119419642857, 1.8763483220880681, 1.1404506138392858, 1.0175593449519231, 1.4910725911458333, 0.42123647836538464, 0.6731770833333334, 0.94140625, 0.7937155330882353, 2.9178641183035716, 0.8310546875, 2.0869838169642856, 1.9921875, 1.4233940972222223, 1.3155048076923077, 1.3689289093017578, 1.0382008272058822, 1.6030776079963236, -0.6506696428571429, 0.87109375, 0.2529296875, 0.28794642857142855, 1.9499080882352942, 2.747035435267857, 0.25917271205357145, 1.2206161499023438, 1.8270713404605263, 0.234375, 0.10888671875, 1.42138671875, 1.5549374534970237, 0.9923650568181818, 2.015902519226074, 1.88203125, 1.824951171875, 0.7699908088235294, 1.1928267045454546, 0.7496448863636364, 0.3291015625, 0.058507119455645164, 0.25833009418688324, 1.9351709265457957, 0.8588623046875, 1.3382486979166666, 1.0234375, -0.05489301681518555, 0.6473382436312162, 0.26189605712890623, 0.4704856872558594, 1.0027505975020559, 0.8501785941745924, 1.1945209503173828, 1.6764799973060345, 0.7204915364583333, 0.8562911184210527, 1.6222330729166667, 0.6333240327380952, 2.058192661830357, 0.9588941491168478, 0.6838727678571429, -0.07291666666666667, 0.7779744466145834, 0.1852088341346154, 0.99300537109375, 2.4798719618055554, 0.5114847819010416, 0.83331298828125, 0.6285400390625, 0.3387700861150568, 0.3525459026468211, 0.046025815217391304, 0.37735776548032407, 0.32749004364013673, 0.9788204539905895, 1.0910413990850034, 0.2769581721379207, 1.5886646617542615, 0.3179331240446671, 1.9497767857142858, 0.48782755533854166, 0.5138124408143939, 0.5941162109375, 0.2522194602272727, 0.5379654231824373, 2.01171875, 0.6174177281996783, 0.9296983991350446, 1.28857421875, 2.9115234375, 0.18623490767045456, 0.14692230224609376, 1.487720012664795, 0.5297090866986442, 0.3362325032552083, 1.5557830810546875, 1.0211228590745192, 1.5098746163504464, 0.23126369569359756, 1.6915989537392893, 1.3542578560965401, 1.208465576171875, 0.7247585720486112, 1.97930908203125, 0.8191829450202711, 1.873101806640625, 0.8693141392299107, 0.7144097222222222, 0.366552734375, 0.8793471486944902, 1.0530675252278645, 1.4428171157836913, 1.524978188907399, 3.4947916666666665, 0.3059118361700149, 1.4385986328125, 1.166796875, 0.7460493607954546, 2.0219974517822266, 2.2524897257486978, 0.9816703796386719, 0.49368990384615385, 0.34081268310546875, 1.1529017857142858, 0.49830729166666665, 0.7420333059210527, 1.6470170454545454, 1.0527615017361112, 1.2636570785984849, 1.8012960682744565, 1.9373372395833333, 1.0684113679108795, 0.9672589553029913, 1.4150583093816584, 2.659426795111762, 0.763916015625, 0.8905349004836309, 0.5612538655598959, 2.0944010416666665, 0.5783025568181818, 1.02294921875, 2.042236328125, 0.5724854242234003, 0.210479736328125, 0.2779017857142857, 1.0284613503350153, 1.8069817038143383, 1.3519358915441178, 1.7259188565340908, 0.5814142227172852, 1.583862270627703, 1.2352560720136088, 0.9527529761904762, 0.5347941080729167, 0.3416958512931034, 0.9382451375325521, 0.5171944754464286, 0.5516429227941176]","[-62.76953125, -45.55078125, -29.0009765625, -41.08003044128418, -60.18317651748657, -97.236572265625, -51.1953125, -88.5546875, -42.4404296875, -33.5166015625, -41.29150390625, -27.267578125, -52.57935333251953, -40.3564453125, -20.79443359375, -31.4765625, -35.7958984375, -37.943115234375, -39.81640625, -21.75, -38.780517578125, -26.30859375, -57.34765625, -21.625, -42.677734375, -36.67578125, -75.2952880859375, -17.75, -46.671875, -34.6640625, -79.94140625, -42.0, -22.59765625, -73.91015625, -34.337615966796875, -8.226318359375, -93.939208984375, -92.947021484375, -66.1666259765625, -95.73046875, -88.79476928710938, -52.0419921875, -109.96134757995605, -84.2218017578125, -61.611328125, -92.69140625, -70.15625, -43.529296875, -46.6087646484375, -73.48291015625, -45.60406494140625, -111.3251953125, -61.0152587890625, -92.20947265625, -78.6197509765625, -49.5172119140625, -68.39892578125, -35.73046875, -49.61328125, -62.9951171875, -16.332763671875, -98.0361328125, -52.2041015625, -19.90625, -64.65234375, -55.720703125, -75.7344970703125, -58.7294921875, -73.9820556640625, -30.6015625, -46.265625, -60.3359375, -64.4453125, -65.5859375, -45.00634765625, -43.7392578125, -59.078948974609375, -56.27001953125, -31.359375, -30.37646484375, -17.2666015625, -40.6334228515625, -32.3203125, -28.599075317382812, -29.1689453125, -15.9765625, -57.015625, -33.97265625, -40.6015625, -29.3203125, -157.25823974609375, -87.82064056396484, -94.94355392456055, -45.558837890625, -55.35595703125, -61.796875, -47.15478515625, -89.47784519195557, -106.65523529052734, -79.01216125488281, -64.93357849121094, -89.90097045898438, -69.39157104492188, -110.5225830078125, -59.11474609375, -87.6435546875, -31.009765625, -71.27392578125, -26.425537109375, -64.4427490234375, -59.046875, -21.046875, -25.865966796875, -89.453125, -54.458984375, -29.16064453125, -79.4404296875, -56.82373046875, -73.64111328125, -70.48883056640625, -81.04994201660156, -94.21484375, -81.99365234375, -109.30774307250977, -69.38184356689453, -54.9224967956543, -60.26884460449219, -39.556549072265625, -92.53096008300781, -51.0, -97.79779052734375, -146.139404296875, -42.207275390625, -94.95556640625, -128.86155700683594, -35.984375, -121.62998962402344, -84.29995727539062, -54.8828125, -31.857421875, -135.172607421875, -147.6151123046875, -38.41054344177246, -76.67672729492188, -64.46026611328125, -50.00201416015625, -73.6708984375, -45.12835693359375, -133.3077392578125, -71.14746856689453, -37.12632751464844, -71.27849578857422, -123.35888671875, -48.092041015625, -76.64005851745605, -40.8760986328125, -103.8834228515625, -70.71484375, -65.418701171875, -53.45353698730469, -64.19226837158203, -66.76487350463867, -51.68083953857422, -9.234375, -161.26132202148438, -16.5537109375, -40.3515625, -39.04541015625, -47.695648193359375, -39.58409118652344, -27.931732177734375, -49.77734375, -78.34317016601562, -41.0390625, -70.3232421875, -140.59185791015625, -77.21875, -144.4228515625, -139.50439453125, -85.5194091796875, -92.2587890625, -109.48126220703125, -137.23732376098633, -67.56158828735352, -50.42133331298828, -60.02490234375, -88.46380615234375, -65.03457641601562, -18.56640625, -96.263671875, -47.2177734375, -19.857421875, -63.67683410644531, -67.84326171875, -78.14453125, -57.96648025512695, -48.640625, -45.42041015625, -34.538330078125, -95.20949649810791, -90.83078002929688, -118.86630249023438, -73.20703125, -103.04165649414062, -112.5439453125, -25.961212158203125, -30.892578125, -56.7763671875]","[-62.76953125, -51.8798828125, -29.2919921875, -39.551185607910156, -68.12659168243408, -115.7646484375, -56.78515625, -106.458984375, -47.7119140625, -42.08544921875, -67.681640625, -45.443359375, -69.82704162597656, -60.4375, -48.47021484375, -45.5546875, -64.561767578125, -54.625, -55.88671875, -38.7265625, -46.405517578125, -38.7890625, -60.7578125, -42.65625, -54.05859375, -63.517578125, -98.2017822265625, -24.23828125, -63.2763671875, -48.515625, -97.9296875, -58.6484375, -29.24609375, -80.0859375, -51.85491943359375, -37.7890625, -103.536865234375, -124.21682739257812, -77.023681640625, -112.0546875, -97.53213500976562, -74.9970703125, -117.95502471923828, -110.7860107421875, -91.58984375, -111.2265625, -92.396484375, -93.0166015625, -80.13818359375, -89.412109375, -67.4345703125, -125.6279296875, -102.294921875, -124.14208984375, -105.0762939453125, -71.88330078125, -73.875, -41.7890625, -59.96875, -76.48828125, -36.7578125, -114.6572265625, -81.421875, -29.8671875, -90.2734375, -72.822265625, -119.54022216796875, -76.37890625, -101.234375, -26.046875, -54.9765625, -62.359375, -68.4765625, -98.734375, -83.46484375, -47.36767578125, -83.49127197265625, -90.984375, -32.53125, -31.7919921875, -31.48046875, -73.287109375, -43.236328125, -60.853515625, -57.3994140625, -30.576171875, -70.10546875, -47.09375, -48.84765625, -31.953125, -159.07196044921875, -92.72891235351562, -168.48004913330078, -62.736083984375, -75.4296875, -77.1484375, -46.27649688720703, -106.30863952636719, -113.20263671875, -88.421875, -83.98583984375, -109.455078125, -88.50390625, -159.1405029296875, -69.922119140625, -103.9130859375, -50.4765625, -84.57373046875, -55.240234375, -86.497314453125, -68.62109375, -20.609375, -35.20166015625, -94.2685546875, -74.319091796875, -51.4794921875, -91.716064453125, -76.8232421875, -87.468994140625, -77.9417724609375, -91.27377319335938, -95.2734375, -92.18231201171875, -122.40734481811523, -90.9158935546875, -80.01644897460938, -67.46975708007812, -57.0318603515625, -99.84342193603516, -78.296875, -112.4326171875, -163.09521484375, -50.52490234375, -100.50439453125, -149.30424308776855, -56.1015625, -142.6221923828125, -110.33151245117188, -75.5, -60.97265625, -141.318359375, -153.49200439453125, -56.26318359375, -94.68683624267578, -73.53854370117188, -81.11767578125, -100.2200927734375, -66.2666015625, -142.78955078125, -123.5870361328125, -56.0859375, -108.74092864990234, -149.4501953125, -71.84375, -103.673095703125, -78.338134765625, -134.30941772460938, -83.57421875, -70.9169921875, -70.1611328125, -79.98828125, -95.6212158203125, -77.60546875, -19.71875, -174.109619140625, -28.0625, -52.01953125, -47.251953125, -80.047607421875, -80.12890625, -35.78509521484375, -56.1953125, -87.88592529296875, -49.109375, -77.7978515625, -168.78912353515625, -113.453125, -182.322265625, -181.205078125, -126.94921875, -156.19091796875, -138.328369140625, -173.9931640625, -98.69287109375, -98.291015625, -71.483642578125, -107.1650390625, -78.50466918945312, -31.1328125, -108.986328125, -61.5390625, -36.1953125, -75.69902801513672, -71.2109375, -82.03515625, -76.47878456115723, -79.35931396484375, -68.4033203125, -53.5234375, -111.4890947341919, -135.17892360687256, -157.15924072265625, -93.21484375, -119.08547973632812, -122.453125, -37.22015380859375, -38.13330078125, -66.154296875]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2,"[4.237723214285714, 3.0537860576923075, 3.9541015625, 3.0571307014016544, 2.812774658203125, 2.611537388392857, 3.724609375, 3.6427408854166665, 3.1567007211538463, 3.26953125, 2.858664772727273, 2.879616477272727, 2.889713062959559, 3.4892578125, 2.8025390625, 3.0805288461538463, 2.44306640625, 2.2953725961538463, 4.2197265625, 4.808035714285714, 3.371128627232143, 3.325, 3.9830729166666665, 4.502232142857143, 2.8072150735294117, 2.8931361607142856, 3.2019708806818183, 4.578125, 2.767795138888889, 3.6533203125, 3.771484375, 4.9734375, 2.736607142857143, 4.216666666666667, 3.5474853515625, 1.98583984375, 3.2580645161290325, 3.1520493451286766, 3.1909623579545454, 4.022705078125, 2.2823407573084675, 2.915604440789474, 2.9719219785748106, 2.7838429418103448, 2.8723958333333335, 2.793103448275862, 3.3171875, 2.820223721590909, 1.8256392045454546, 3.154296875, 2.1733685661764706, 3.1831752232142856, 3.069069602272727, 2.95953369140625, 3.2557091346153846, 3.298486328125, 4.141826923076923, 4.411458333333333, 3.729403409090909, 2.96875, 3.0003487723214284, 3.4857421875, 3.5912388392857144, 4.0359375, 4.095486111111111, 4.040865384615385, 2.9033660888671875, 2.922219669117647, 3.5122931985294117, 4.872767857142857, 4.8203125, 4.3759765625, 4.766741071428571, 3.228860294117647, 3.7530691964285716, 3.058872767857143, 2.47919921875, 2.844161184210526, 4.346875, 2.732722355769231, 3.003515625, 2.316313244047619, 2.7535511363636362, 1.8968658447265625, 2.366796875, 2.2255859375, 3.081112132352941, 3.007102272727273, 3.789772727272727, 4.408203125, 3.7218844506048385, 3.8602423416940788, 3.1689083701685856, 2.322802734375, 2.784375, 3.771875, 3.48724365234375, 2.900102762075571, 3.45041015625, 3.025634765625, 3.5822689658717106, 3.2038255774456523, 3.0486068725585938, 3.712890625, 3.3578125, 3.7286184210526314, 3.5885416666666665, 2.849609375, 3.182896205357143, 2.7401919157608696, 3.943080357142857, 4.00390625, 3.248046875, 3.0961538461538463, 2.844140625, 3.4696180555555554, 3.3699544270833335, 2.8821614583333335, 2.5082563920454546, 3.060391512784091, 2.6379562904094827, 4.252887228260869, 3.0591362847222223, 2.3633819580078126, 2.4234175248579546, 2.2826909604279892, 1.9277578500600963, 3.262606534090909, 3.303105893342391, 3.5546875, 2.7939697265625, 4.196851325757576, 3.913783482142857, 3.6627308238636362, 2.955078125, 3.8578125, 3.7002455767463234, 2.54730224609375, 4.236328125, 3.273828125, 3.398555871212121, 3.5908447265625, 3.0005416870117188, 2.2151166130514706, 1.6273961950231481, 2.0869140625, 2.765277569110577, 2.9598214285714284, 2.5157917301829267, 2.5714111328125, 3.2519705636160716, 2.3420902375252015, 2.9310980902777777, 2.7254231770833335, 2.624976880622633, 2.2345703125, 2.646240234375, 3.6419270833333335, 3.434212239583333, 3.165109734786184, 3.8411824544270834, 3.1492034912109377, 3.1559950884650734, 2.9322916666666665, 3.4894845145089284, 2.984375, 4.2546875, 4.258700284090909, 2.839752197265625, 2.804068671332465, 4.25408935546875, 4.856971153846154, 2.8177403041294644, 4.172991071428571, 3.003125, 3.4495271381578947, 4.270951704545454, 3.330295138888889, 3.367897727272727, 3.486922554347826, 3.3802379261363638, 3.668095341435185, 3.280771355879934, 3.462156122381037, 2.958957248263889, 3.959700520833333, 3.368443080357143, 2.8410847981770835, 3.5442708333333335, 3.738991477272727, 3.681361607142857, 3.267578125, 2.7588413783482144, 3.978515625, 4.0390625, 2.867723676893446, 3.0353860294117645, 3.2775735294117645, 2.9373224431818183, 2.9097401755196706, 3.027374267578125, 3.2738549017137095, 4.210751488095238, 3.2371419270833335, 4.358432112068965, 2.7637939453125, 2.333984375, 3.2651654411764706]","[4.237723214285714, 2.9396033653846154, 4.177734375, 2.9071852740119484, 3.2509105682373045, 3.581263950892857, 4.8818359375, 3.5826822916666665, 3.717548076923077, 3.8602764423076925, 4.058948863636363, 4.052556818181818, 3.3241038602941178, 4.3095703125, 4.3712890625, 4.038461538461538, 3.3671875, 4.596153846153846, 4.740234375, 5.410714285714286, 3.9317801339285716, 3.97890625, 4.759114583333333, 4.694196428571429, 3.3033088235294117, 3.6010044642857144, 3.9667524857954546, 4.552083333333333, 3.2925347222222223, 4.65625, 4.16171875, 5.51875, 3.7410714285714284, 4.335416666666666, 4.014078776041667, 2.71533203125, 3.5541204637096775, 3.794717227711397, 3.263583096590909, 4.6171875, 2.8580755418346775, 3.377981085526316, 3.3345022490530303, 3.6491783405172415, 4.319270833333333, 3.5210129310344827, 3.69296875, 3.940163352272727, 3.022549715909091, 4.08984375, 3.3692555147058822, 4.006696428571429, 3.6281072443181817, 3.6291678292410716, 3.6890775240384617, 4.942838541666666, 4.720853365384615, 4.177083333333333, 3.9417613636363638, 3.575827205882353, 5.279017857142857, 4.034765625, 4.501116071428571, 4.73125, 4.863715277777778, 4.209134615384615, 3.7133636474609375, 4.127297794117647, 4.512408088235294, 4.526785714285714, 4.9859375, 4.3046875, 4.267857142857143, 4.900735294117647, 5.313337053571429, 3.963169642857143, 3.09503173828125, 3.924342105263158, 4.73125, 2.879657451923077, 3.9671875, 3.712797619047619, 4.321732954545454, 3.87164306640625, 3.798828125, 3.8125, 3.953125, 4.670454545454546, 4.495738636363637, 4.41015625, 3.9703251008064515, 4.032310084292763, 4.821054559004934, 2.56474609375, 3.8893229166666665, 4.353645833333333, 3.4851837158203125, 3.587299053485577, 3.951171875, 3.85390625, 4.152035361842105, 3.865340523097826, 4.771484375, 4.4521484375, 3.314322916666667, 4.037726151315789, 4.768229166666667, 3.5576636904761907, 4.498883928571429, 3.3817510190217392, 4.337053571428571, 4.247395833333333, 3.5528971354166665, 3.7777944711538463, 3.698046875, 3.63671875, 3.9463704427083335, 3.6188151041666665, 3.190696022727273, 3.6359197443181817, 2.828411233836207, 4.457880434782608, 3.215603298611111, 3.306170654296875, 3.5238813920454546, 3.036058508831522, 2.5680776742788463, 4.190784801136363, 3.801200534986413, 4.462053571428571, 3.62607421875, 4.634943181818182, 4.1005859375, 4.086070667613637, 3.8508581864206413, 4.5859375, 3.898624195772059, 3.7106759207589284, 4.57421875, 4.6265625, 3.8116714015151514, 3.6545166015625, 4.313232421875, 2.734396541819853, 2.147677951388889, 2.8494140625, 3.7392202524038463, 4.221819196428571, 2.715748856707317, 3.308168472782258, 3.4285714285714284, 3.462640577746976, 3.5625, 3.7578125, 2.996208422111742, 3.26787109375, 3.2417271205357143, 4.293402777777778, 3.66796875, 3.4159128289473686, 4.510416666666667, 3.6643402099609377, 4.145565257352941, 5.145833333333333, 3.643886021205357, 3.71240234375, 4.5953125, 4.776455965909091, 3.9693603515625, 4.154079861111111, 4.0965576171875, 4.844951923076923, 3.15411376953125, 4.895089285714286, 3.300520833333333, 3.944387335526316, 4.667613636363637, 3.9008246527777777, 4.714015151515151, 4.096807065217392, 3.7284564393939394, 4.306278935185185, 3.9114925986842106, 4.463068181818182, 4.902777777777778, 4.772428385416666, 4.237723214285714, 3.4320882161458335, 5.075520833333333, 4.7024147727272725, 4.464285714285714, 4.1171875, 3.6995384579613093, 3.93994140625, 4.724888392857143, 3.074365403917101, 4.271484375, 4.021599264705882, 3.7620738636363638, 3.406287602015904, 4.084484100341797, 4.110792590725806, 4.8132440476190474, 3.3647054036458335, 4.382408405172414, 3.2665608723958335, 3.4761439732142856, 3.9269301470588234]"
