,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0,0.33165945003695363,"[-0.1859375, 0.0061934621710526315, 0.16548295454545456, 0.17234892003676472, 0.6875295928030303, 1.0153289794921876, 0.031534830729166664, -0.2786458333333333, 0.21591695149739584, -0.23381696428571427, -0.2847900390625, -0.23977279663085938, 0.2683909489558293, 0.6063156127929688, 0.896484375, -0.14481026785714285, -0.03369140625, 0.141827392578125, 0.2697107283795466, -0.103515625, 1.805419921875, 0.4938403980152027, 1.45469970703125, 0.7396883283342633, 0.5201920219089674, 1.5817162298387097, -0.31689453125, -0.033203125, -0.7395833333333334, -0.023871527777777776, -0.24005681818181818, 0.291015625, 0.276498091848273, -0.3369140625, 0.7952931722005209, -0.0953045654296875, -0.10546875, 0.034722222222222224, 1.5328010110294117, -0.3404017857142857, 0.567578125, -0.07887620192307693, 0.12258731617647059, -0.12886555989583334, -0.21465541294642856, 0.6689453125, 1.7923828125, -0.3630558894230769, 0.3978135850694444, -1.28125, 0.93121337890625, 1.287689208984375, 0.10530598958333333, 0.44444056919642855, 0.3521205357142857, 0.2180272152549342, 0.7068370472301136, 2.2998046875, 0.18828125, 1.6169704861111112]","[-20.515625, -70.770751953125, -53.9462890625, -53.07568359375, -108.1484375, -109.4146728515625, -46.81494140625, -24.78125, -36.11912536621094, -37.07421875, -108.640625, -99.8502140045166, -105.56236267089844, -55.2032470703125, -20.953125, -63.75390625, -60.138671875, -137.359130859375, -349.6564636230469, -27.80859375, -52.06640625, -276.228271484375, -60.14825439453125, -152.7984619140625, -173.1966552734375, -112.900390625, -45.673828125, -47.1728515625, -17.34375, -20.296875, -68.9296875, -15.0859375, -124.57022094726562, -20.41015625, -95.89019775390625, -94.69363403320312, -63.9453125, -35.3203125, -55.43359375, -66.685546875, -37.8515625, -107.7333984375, -81.50390625, -82.0634765625, -141.962890625, -55.2822265625, -43.064453125, -53.263671875, -61.10546875, -12.71875, -72.9599609375, -45.8173828125, -35.7802734375, -46.2744140625, -15.140625, -96.01654052734375, -116.32373046875, -53.70654296875, -43.125, -42.0390625]","[-19.5859375, -70.888427734375, -55.7666015625, -56.005615234375, -130.8369140625, -150.02783203125, -47.193359375, -23.109375, -38.0623779296875, -35.4375, -101.8056640625, -92.1774845123291, -112.54052734375, -64.904296875, -24.5390625, -61.7265625, -59.734375, -143.0322265625, -382.56117248535156, -27.1875, -80.953125, -312.7724609375, -81.96875, -194.22100830078125, -197.12548828125, -161.93359375, -41.87109375, -46.5419921875, -15.125, -20.08203125, -66.2890625, -16.25, -135.0771484375, -19.0625, -124.520751953125, -92.31101989746094, -62.890625, -35.6328125, -81.4912109375, -61.919921875, -43.52734375, -105.6826171875, -83.587890625, -78.970703125, -134.449951171875, -61.9716796875, -60.98828125, -48.5439453125, -64.685791015625, -8.875, -87.859375, -66.42041015625, -37.35986328125, -52.49658203125, -17.60546875, -100.1590576171875, -147.424560546875, -85.90380859375, -45.0078125, -56.591796875]",a telling of a short story,openai-community/gpt2-xl,2
1,0.3079785858340582,"[0.07552083333333333, -0.2184771369485294, 0.20849609375, 0.45675223214285715, 0.20234375, 0.22104779411764705, -0.11238539846319902, 0.8936496310763888, 0.10880055147058823, 2.0248599582248263, -0.1884765625, 0.4418433053152902, 0.21119791666666668, 0.1013427734375, 0.27168412642045453, 0.0939190204326923, 1.0438665574596775, 0.15118729440789475, 0.53570556640625, 0.140625, -0.18181818181818182, -0.20591517857142858, -0.3114420572916667, 0.1142578125, -0.7890625, 0.08854166666666667, 0.13151041666666666, 0.14707728794642858, -0.09920601222826086, 2.2143375396728517, 0.88125, 0.014512803819444444, 0.2119389518362577, 0.33104248046875, 0.9731820913461539, 0.37171399915540543, 1.1462032433712122, 0.17170061383928573, -0.3630642361111111, -0.038987379807692304, -0.010772705078125, -0.06799958881578948, 1.5201416015625, 0.8350784301757812, 1.911328125, -0.2742559814453125, 0.19597516741071427, 0.14310709635416666, 1.7923409598214286, -0.07698567708333333, 0.08854166666666667, -0.029947916666666668, -0.23858106136322021, 0.21647135416666666, -0.296875, 0.07450173117897728, 1.1655069986979167, -0.27490234375, 0.623046875, -0.28828125]","[-22.65625, -59.7197265625, -84.5234375, -14.408203125, -42.984375, -79.830078125, -139.34779357910156, -92.349365234375, -79.6416015625, -38.36805725097656, -44.1328125, -169.477783203125, -78.80078125, -138.978515625, -52.778076171875, -110.0986328125, -129.57373046875, -68.015869140625, -56.3330078125, -18.8828125, -68.2890625, -36.87890625, -86.4453125, -79.125, -27.6953125, -8.609375, -18.8984375, -50.4375, -201.68896484375, -39.828304290771484, -34.71484375, -67.7998046875, -356.7046203613281, -32.39422607421875, -80.3798828125, -285.265625, -93.01220703125, -59.51611328125, -38.900390625, -49.05078125, -86.05462646484375, -47.833984375, -71.2763671875, -116.62469482421875, -41.875, -99.16741943359375, -127.5908203125, -36.7744140625, -36.6337890625, -60.658203125, -14.859375, -27.3671875, -99.81207847595215, -62.737548828125, -11.859375, -144.146484375, -73.83349609375, -50.4921875, -13.7578125, -65.7734375]","[-23.109375, -56.005615234375, -87.859375, -17.60546875, -45.0078125, -83.587890625, -135.0771484375, -124.520751953125, -81.4912109375, -56.591796875, -41.87109375, -194.22100830078125, -81.96875, -143.0322265625, -55.7666015625, -112.54052734375, -161.93359375, -70.888427734375, -64.904296875, -19.5859375, -66.2890625, -35.4375, -78.970703125, -80.953125, -24.5390625, -8.875, -20.08203125, -52.49658203125, -197.12548828125, -61.9716796875, -43.52734375, -68.06103515625, -382.56117248535156, -37.35986328125, -105.6826171875, -312.7724609375, -130.8369140625, -61.919921875, -35.6328125, -48.5439453125, -85.90380859375, -46.5419921875, -100.1590576171875, -150.02783203125, -60.98828125, -92.31101989746094, -134.449951171875, -38.0623779296875, -61.7265625, -59.734375, -15.125, -27.1875, -92.1774845123291, -64.685791015625, -11.265625, -147.424560546875, -101.8056640625, -47.193359375, -16.25, -62.890625]",a telling of a short story,openai-community/gpt2-xl,2
2,0.324381513284396,"[-0.05443115234375, 0.9208984375, 0.404296875, -0.0876736111111111, 0.59365234375, 0.5123697916666666, 0.5844377790178571, 0.4458889431423611, 0.116796875, 0.15589488636363635, 0.21645220588235295, 0.9139450736667799, 1.3718891143798828, 0.15982580184936523, 0.5518040012668919, 1.9037416519657258, 0.055922564338235295, -1.7447916666666667, 1.5234375, -0.19463641826923078, -0.15328275240384615, 0.29722682765272795, -1.2708333333333333, 0.39181315104166664, -0.08236971768465909, 0.6550124810666454, 0.3303034855769231, 0.29771205357142855, -0.4228515625, -0.22540838068181818, 0.7380593039772727, 0.14334542410714285, 0.4385850694444444, 0.05013499540441176, 0.20682779947916666, 0.22283935546875, -0.4853258634868421, 0.0146484375, -0.4666666666666667, 0.2552859657689145, -0.6578125, 0.20703125, 0.4007670084635417, 0.019730417351973683, -0.09122721354166667, 0.34350476946149555, 1.4851280212402345, 1.4816729227701824, 0.99176025390625, -0.03962053571428571, 0.4248046875, -0.8235677083333334, 0.10480608258928571, 1.56473388671875, -0.4568684895833333, 0.6498325892857143, 2.00625, 0.13155324835526316, 0.6379801432291666, 1.7976548936631944]","[-93.67179870605469, -12.56640625, -58.435546875, -36.421875, -56.03515625, -20.03515625, -77.7216796875, -108.46875, -42.359375, -64.57421875, -79.908203125, -155.08401489257812, -65.90914916992188, -87.06305885314941, -271.93896484375, -102.9176025390625, -55.054931640625, -14.109375, -8.21875, -51.07421875, -109.66796875, -346.29949951171875, -18.9375, -31.482666015625, -151.048828125, -138.56967163085938, -103.95263671875, -15.521484375, -20.75390625, -58.24609375, -106.48095703125, -50.48974609375, -16.134765625, -80.638916015625, -44.71142578125, -134.11865234375, -80.109619140625, -24.48046875, -88.96875, -125.37628173828125, -22.875, -42.9375, -34.455474853515625, -99.7841796875, -81.16015625, -174.9847412109375, -90.62271118164062, -41.95429992675781, -65.0849609375, -35.71484375, -24.638671875, -64.00390625, -60.45263671875, -47.2432861328125, -47.353515625, -52.62890625, -40.92578125, -44.04248046875, -86.494140625, -48.50689697265625]","[-92.31101989746094, -16.25, -64.904296875, -35.6328125, -61.9716796875, -23.109375, -85.90380859375, -124.520751953125, -43.52734375, -66.2890625, -83.587890625, -197.12548828125, -87.859375, -92.1774845123291, -312.7724609375, -161.93359375, -56.005615234375, -8.875, -11.265625, -48.5439453125, -105.6826171875, -382.56117248535156, -15.125, -37.35986328125, -147.424560546875, -170.665283203125, -112.54052734375, -17.60546875, -19.0625, -55.7666015625, -130.8369140625, -52.49658203125, -20.08203125, -81.4912109375, -47.193359375, -143.0322265625, -70.888427734375, -24.5390625, -81.96875, -135.0771484375, -19.5859375, -45.0078125, -38.0623779296875, -100.1590576171875, -78.970703125, -194.22100830078125, -150.02783203125, -59.734375, -80.953125, -35.4375, -27.1875, -56.591796875, -61.919921875, -62.890625, -41.87109375, -61.7265625, -60.98828125, -46.5419921875, -101.8056640625, -64.685791015625]",a telling of a short story,openai-community/gpt2-xl,2
3,0.20416676844108692,"[-0.06810880962171052, -0.2687581380208333, 0.57421875, -0.044270833333333336, 0.058512369791666664, -1.2526041666666667, 0.421435546875, -0.201171875, 0.13560347123579544, -1.328125, 0.41432291666666665, -0.14171006944444445, -0.36764090401785715, 0.062109375, 0.26791599818638395, 0.13534007352941177, 0.229638671875, 0.8825386448910362, -0.2875, 0.21689055395908044, 1.4064494862275965, 0.2169189453125, 1.476165771484375, 0.5889067778716216, 0.839453125, 1.223828125, 0.3905362215909091, 0.16239659926470587, 0.11021205357142858, -0.031414794921875, 1.8656782670454546, -0.35025185032894735, -0.2464801025390625, 0.3148716517857143, 0.325, 0.5392717633928571, 0.30078125, -0.2667643229166667, 0.06141493055555555, 0.2782505580357143, 1.0138727003528225, 0.16648798403532608, -0.6484375, 0.9478665865384616, 0.002433598041534424, 0.015625, -0.3727213541666667, -0.23102678571428573, 0.231640625, 0.2353786892361111, -0.38671875, 0.02256373355263158, 1.9306640625, 0.22522911658653846, 1.6396687825520833, -0.590850830078125, 0.0277099609375, 0.03923504169170673, 0.3776719835069444, -1.0401475694444444]","[-101.453125, -85.4208984375, -10.1171875, -27.453125, -36.482177734375, -12.6328125, -57.75732421875, -25.34375, -141.4580078125, -19.109375, -75.75390625, -21.357421875, -91.05078125, -140.5478515625, -179.21771240234375, -81.287109375, -126.41259765625, -101.54067993164062, -21.0234375, -356.10052490234375, -57.58156967163086, -61.43359375, -64.24072265625, -269.193359375, -35.1328125, -48.75, -51.470703125, -53.244873046875, -16.833984375, -151.284423828125, -45.7666015625, -77.543212890625, -98.4730224609375, -57.318359375, -59.640625, -44.94677734375, -76.140625, -62.935546875, -35.080078125, -101.92919921875, -130.5035400390625, -189.467041015625, -27.0, -36.2216796875, -92.099609375, -130.3212890625, -46.34375, -37.0546875, -42.69140625, -62.5673828125, -20.609375, -46.11328125, -8.52734375, -99.82666015625, -62.45361328125, -43.380035400390625, -46.86083984375, -111.52041625976562, -110.924560546875, -65.953125]","[-100.1590576171875, -78.970703125, -11.265625, -27.1875, -37.35986328125, -8.875, -61.9716796875, -24.5390625, -147.424560546875, -15.125, -81.96875, -20.08203125, -85.90380859375, -143.0322265625, -194.22100830078125, -83.587890625, -134.449951171875, -135.0771484375, -19.5859375, -382.56117248535156, -81.4912109375, -64.904296875, -87.859375, -312.7724609375, -43.52734375, -60.98828125, -55.7666015625, -56.005615234375, -17.60546875, -150.02783203125, -66.2890625, -70.888427734375, -92.31101989746094, -61.7265625, -62.890625, -52.49658203125, -80.953125, -59.734375, -35.6328125, -109.72021484375, -161.93359375, -197.12548828125, -23.109375, -48.5439453125, -92.1774845123291, -130.8369140625, -41.87109375, -35.4375, -45.0078125, -64.685791015625, -19.0625, -46.5419921875, -16.25, -105.6826171875, -101.8056640625, -38.0623779296875, -47.193359375, -112.54052734375, -124.520751953125, -56.591796875]",a telling of a short story,openai-community/gpt2-xl,2
4,0.4089919851799588,"[-0.156494140625, 0.34951171875, 0.7449569702148438, 1.5625, 1.5420357840401786, 2.9582655164930554, 0.9421662361391129, -0.3119415283203125, 1.2552083333333333, 1.3608910055721508, 0.42147992108319254, 1.5607584635416667, 0.115509033203125, 0.74765625, 0.2660435267857143, -0.09375, 0.19921875, 0.8515625, -0.1478644476996528, -0.5658482142857143, 0.027397906193967727, 1.731782393022017, 0.457421875, 1.0506998697916667, 1.0012785259046053, 0.8095703125, 2.549267980787489, -0.15923380851745605, -0.599609375, -0.7203125, 0.06356920514787946, -0.13777240953947367, 1.65390625, -0.052657277960526314, 0.13541666666666666, 0.4931640625, 1.0572916666666667, 0.37890625, -0.08219401041666667, -0.13953279194078946, 0.236328125, 0.8428308823529411, -0.3817274305555556, 0.105767822265625, -0.8268229166666666, 0.17636695274939904, -0.04619891826923077, 0.24859978170955882, 0.12718709309895834, 0.18485630580357143, -0.1171875, 0.9473100142045454, -0.0954861111111111, 0.474365234375, 0.48515625, 0.3978794642857143, -0.4003155048076923, 0.0421539306640625, -0.3763020833333333, -0.60546875]","[-54.6875, -58.4765625, -97.70230102539062, -49.1015625, -64.3153076171875, -29.9674072265625, -132.7264404296875, -100.10955810546875, -44.671875, -58.35606384277344, -281.58294677734375, -58.557373046875, -63.05615234375, -36.05078125, -58.1953125, -9.15625, -84.671875, -49.8046875, -39.393157958984375, -39.3984375, -379.2186279296875, -71.22613525390625, -40.43359375, -76.5888671875, -81.134765625, -104.12109375, -41.7423791885376, -97.2729663848877, -49.06640625, -23.1875, -190.6611328125, -49.15966796875, -44.44921875, -71.888916015625, -35.32861328125, -41.275390625, -11.953125, -10.5078125, -80.943359375, -140.37939453125, -23.59375, -69.259765625, -23.517578125, -138.801513671875, -32.1484375, -107.95498657226562, -106.8837890625, -51.7794189453125, -242.818115234375, -127.97998046875, -16.71875, -45.34619140625, -36.4921875, -73.36328125, -58.0390625, -14.8203125, -53.748046875, -148.3416748046875, -25.3671875, -21.484375]","[-52.49658203125, -61.9716796875, -124.520751953125, -66.2890625, -85.90380859375, -56.591796875, -161.93359375, -92.31101989746094, -59.734375, -81.4912109375, -312.7724609375, -81.96875, -64.904296875, -43.52734375, -61.919921875, -8.875, -87.859375, -61.7265625, -38.0623779296875, -35.4375, -382.56117248535156, -147.424560546875, -45.0078125, -101.8056640625, -100.1590576171875, -130.8369140625, -64.685791015625, -92.1774845123291, -41.87109375, -19.5859375, -194.22100830078125, -46.5419921875, -60.98828125, -70.888427734375, -37.35986328125, -47.193359375, -15.125, -11.265625, -78.970703125, -135.0771484375, -24.5390625, -83.587890625, -20.08203125, -143.0322265625, -27.1875, -112.54052734375, -105.6826171875, -56.005615234375, -250.4493408203125, -134.449951171875, -16.25, -55.7666015625, -35.6328125, -80.953125, -62.890625, -17.60546875, -48.5439453125, -150.02783203125, -23.109375, -19.0625]",a telling of a short story,openai-community/gpt2-xl,2
5,0.4072784301249832,"[-0.38203125, -0.083203125, 0.3485140119280134, 1.844713846842448, 1.0770034790039062, 0.1953125, 0.15364583333333334, -0.1234375, -0.3862847222222222, -0.06433254480361938, -0.0164642333984375, -0.17735706676136365, -0.2177734375, 0.6249273681640625, 1.4947150735294117, -0.6441761363636364, 0.5089518229166666, -0.0703125, 0.14845034950657895, 0.5292765299479166, 2.3868272569444446, 0.287890625, 4.579410552978516, -0.15066964285714285, 0.04450334821428571, 0.15960693359375, 0.2865443638392857, 0.8529008564196134, 1.6017633253528225, 0.5146780303030303, -0.14886833639705882, 0.5509476896192207, 0.3519368489583333, -0.5625, -0.6875, 0.14892578125, 0.07096354166666667, -0.22080592105263158, 0.08035714285714286, 0.030989583333333334, 0.19801124366554054, 1.483908260569853, 0.949530029296875, -0.04129638671875, -0.4156301398026316, -0.034220377604166664, 0.060337611607142856, 0.7071255770596591, -0.3050944010416667, -0.5917256673177084, 0.09233680138221154, 0.859375, 0.19775390625, 0.10281239385190218, 2.0073843002319336, 0.1115451388888889, 1.9873182508680556, 1.1160801478794642, -0.087890625, 1.1010044642857142]","[-48.828125, -61.8203125, -174.7042236328125, -37.597808837890625, -63.7210693359375, -8.2890625, -22.1875, -20.203125, -23.55859375, -94.23612594604492, -65.167724609375, -57.717529296875, -51.375, -76.68783569335938, -58.177734375, -73.375, -41.0859375, -11.40625, -97.3385009765625, -105.466796875, -43.204345703125, -40.6484375, -16.177574157714844, -36.4921875, -61.296875, -143.6435546875, -124.4208984375, -102.66691589355469, -112.2789306640625, -113.8525390625, -58.536376953125, -315.34555435180664, -32.080810546875, -16.8125, -21.8125, -85.4765625, -26.76171875, -50.7373046875, -17.04296875, -81.50390625, -298.11962890625, -56.2647705078125, -106.059326171875, -144.68408203125, -78.785400390625, -102.626953125, -51.65185546875, -116.31103515625, -45.5322265625, -43.387908935546875, -110.1397705078125, -12.8125, -74.224609375, -192.3961181640625, -42.816781997680664, -34.62890625, -38.7059326171875, -70.2786865234375, -24.890625, -46.3125]","[-45.0078125, -60.98828125, -194.22100830078125, -59.734375, -80.953125, -8.875, -23.109375, -19.5859375, -20.08203125, -92.1774845123291, -64.904296875, -55.7666015625, -48.5439453125, -92.31101989746094, -83.587890625, -66.2890625, -47.193359375, -11.265625, -100.1590576171875, -124.520751953125, -64.685791015625, -43.52734375, -61.9716796875, -35.4375, -61.919921875, -150.02783203125, -134.449951171875, -135.0771484375, -161.93359375, -130.8369140625, -56.005615234375, -382.56117248535156, -37.35986328125, -15.125, -19.0625, -87.859375, -27.1875, -46.5419921875, -17.60546875, -81.96875, -312.7724609375, -81.4912109375, -144.04052734375, -143.0322265625, -70.888427734375, -101.8056640625, -52.49658203125, -147.424560546875, -41.87109375, -38.0623779296875, -112.54052734375, -16.25, -78.970703125, -197.12548828125, -62.890625, -35.6328125, -56.591796875, -85.90380859375, -24.5390625, -61.7265625]",a telling of a short story,openai-community/gpt2-xl,2
6,0.31201328297079856,"[-0.049962197580645164, -0.0908977801983173, 0.072509765625, 0.3599989149305556, -0.0399859619140625, 0.765234375, -0.11724532277960527, 0.6666666666666666, -0.031022135416666666, 0.21923828125, 0.2819827970911245, 0.5532924107142857, 1.4544474283854167, 0.730764678030303, 1.6298573811848958, 1.7763006036931819, -0.1015625, 0.09013148716517858, 0.2515625, -0.49556790865384615, 0.08162095811631945, -0.06222286739864865, 0.33205413818359375, 0.22300091911764705, -0.030628551136363636, 0.028125, 0.09453381990131579, 0.004664829799107143, -0.017919921875, 1.074462890625, 0.49922616141183035, -0.22373334099264705, 2.8211133744981556, 0.476739501953125, 0.32666015625, -0.04736328125, -0.0078125, -0.09534040178571429, 1.7699951171875, -0.2041015625, -0.54296875, -0.12109375, -0.15644347667694092, -0.21158854166666666, -0.6171875, 0.3728298611111111, 0.22283614309210525, -0.65625, 0.281005859375, -0.06680961277173914, 1.3313530192655676, 0.2017540564903846, 0.5406549627130682, 0.25864955357142855, 0.3687065972222222, 1.064453125, -0.2026881167763158, 0.364453125, 1.3046875, 0.015625]","[-163.482421875, -114.90386962890625, -77.23046875, -111.560791015625, -93.3106689453125, -35.875, -102.38671875, -19.109375, -37.8251953125, -84.3515625, -348.1592712402344, -13.732421875, -66.89892578125, -106.7216796875, -40.17608642578125, -46.749755859375, -11.46875, -94.991455078125, -60.375, -54.986328125, -37.327789306640625, -317.376953125, -59.5914306640625, -79.796875, -56.103515625, -19.4453125, -69.09228515625, -85.8385009765625, -143.7490234375, -63.76171875, -166.26434326171875, -59.80908203125, -39.2957706451416, -130.958251953125, -37.951171875, -47.76171875, -82.0859375, -137.786865234375, -44.271728515625, -19.87890625, -10.50390625, -27.9140625, -97.18367576599121, -58.49609375, -39.7578125, -32.27734375, -42.30810546875, -17.09375, -48.5625, -200.19873046875, -58.85820960998535, -100.43701171875, -123.6357421875, -58.298828125, -16.763671875, -11.9921875, -142.779296875, -41.36328125, -47.94140625, -24.4765625]","[-161.93359375, -112.54052734375, -78.970703125, -124.520751953125, -92.31101989746094, -43.52734375, -100.1590576171875, -23.109375, -37.35986328125, -87.859375, -382.56117248535156, -17.60546875, -101.8056640625, -130.8369140625, -59.734375, -66.2890625, -11.265625, -97.51513671875, -62.890625, -48.5439453125, -38.0623779296875, -312.7724609375, -64.904296875, -83.587890625, -55.7666015625, -19.5859375, -70.888427734375, -85.90380859375, -143.0322265625, -80.953125, -194.22100830078125, -56.005615234375, -64.685791015625, -150.02783203125, -41.87109375, -47.193359375, -81.96875, -134.449951171875, -61.9716796875, -19.0625, -8.875, -27.1875, -92.1774845123291, -56.591796875, -35.4375, -35.6328125, -46.5419921875, -15.125, -52.49658203125, -197.12548828125, -81.4912109375, -105.6826171875, -147.424560546875, -61.919921875, -20.08203125, -16.25, -135.0771484375, -45.0078125, -60.98828125, -24.5390625]",a telling of a short story,openai-community/gpt2-xl,2
7,0.4494753275095456,"[-0.022506213579021515, 2.065309312608507, 2.8980427847968206, 0.5840583570075758, -0.08786688910590278, -0.6041666666666666, 0.452423095703125, 0.019794170673076924, -0.2542376708984375, -0.15000406901041666, -0.19236996299342105, 0.2179888556985294, 0.203125, 0.276953125, -0.154541015625, 1.2957678900824652, -0.3611653645833333, 0.08671875, 0.3324788411458333, 0.6704427083333333, 0.17820945945945946, 0.9713226318359375, 1.8374956304376775, 0.609375, 1.735791015625, -0.06263950892857142, 2.378011703491211, -0.6669921875, 0.3046875, 0.177734375, 1.7584025065104167, 0.5510087446732954, 1.6797572544642858, 0.6480538504464286, -0.05791766826923077, -0.3389756944444444, 0.0157928466796875, 0.29453125, -0.8359375, 0.4834707159745066, 1.876612613075658, 0.37721017690805286, 2.5461512974330356, 0.18503289473684212, 0.5836397058823529, 0.9672930317540323, -0.9203125, 0.5653409090909091, 0.4745686848958333, 0.3372395833333333, 0.024305555555555556, -0.062220982142857144, 0.3288167317708333, 0.123046875, -0.3776041666666667, 0.05767931256975446, 0.24905831473214285, -0.12216678261756897, 0.4973715505292339, 0.320029880689538]","[-385.3069305419922, -38.00401306152344, -38.60340595245361, -111.56298828125, -38.853179931640625, -16.9375, -57.66552734375, -105.16796875, -98.66696166992188, -82.57080078125, -74.54345703125, -52.2998046875, -25.96875, -40.7578125, -83.42578125, -77.87310791015625, -46.205078125, -44.140625, -32.3726806640625, -71.912109375, -299.5849609375, -111.1749267578125, -35.55414962768555, -10.046875, -45.53271484375, -62.796875, -38.19156265258789, -21.73046875, -15.03125, -85.015625, -38.633544921875, -123.18017578125, -38.2099609375, -43.423828125, -49.296875, -23.1328125, -142.4005126953125, -58.04296875, -41.2890625, -116.70526123046875, -64.50341796875, -102.73306274414062, -50.2576904296875, -43.0263671875, -71.5693359375, -131.947509765625, -24.1875, -60.0703125, -90.416015625, -7.86328125, -35.4140625, -18.041015625, -43.24755859375, -24.046875, -25.375, -190.990966796875, -125.73291015625, -96.08682155609131, -112.69818115234375, -182.40411376953125]","[-382.56117248535156, -56.591796875, -64.685791015625, -130.8369140625, -38.0623779296875, -15.125, -64.904296875, -105.6826171875, -92.31101989746094, -78.970703125, -70.888427734375, -56.005615234375, -27.1875, -43.52734375, -80.953125, -124.520751953125, -41.87109375, -45.0078125, -37.35986328125, -81.96875, -312.7724609375, -150.02783203125, -55.7666015625, -11.265625, -62.890625, -61.919921875, -61.9716796875, -19.0625, -16.25, -87.859375, -59.734375, -147.424560546875, -61.7265625, -52.49658203125, -48.5439453125, -20.08203125, -143.0322265625, -60.98828125, -35.4375, -135.0771484375, -100.1590576171875, -112.54052734375, -85.90380859375, -46.5419921875, -81.4912109375, -161.93359375, -19.5859375, -66.2890625, -101.8056640625, -8.875, -35.6328125, -17.60546875, -47.193359375, -24.5390625, -23.109375, -194.22100830078125, -134.449951171875, -92.1774845123291, -128.11669921875, -197.12548828125]",a telling of a short story,openai-community/gpt2-xl,2
8,0.4052662632233648,"[-0.04937744140625, 0.0390625, -0.03955078125, 0.3770054408482143, 0.13977520282451922, 0.59765625, 0.259326171875, 0.2980787489149306, 0.1742111581270812, 2.3956432342529297, 0.3505452473958333, -0.05140380859375, -0.362890625, 0.4039113898026316, 0.1640625, -0.1273602294921875, -0.572265625, 0.04928697858537946, -0.15623432397842407, -0.484375, 0.12529500325520834, 0.6594669117647058, 1.234779759457237, 0.6388811383928571, 0.5966138337787829, 1.7535129123263888, 3.23017578125, 2.048142327202691, 0.3903759105785473, -0.6785714285714286, 2.2091471354166665, 0.1286333869485294, 0.7059093972911006, 1.1225961538461537, 0.4297281901041667, -0.24709065755208334, 0.7786153157552084, 0.00234375, -0.5377604166666666, -0.029873934659090908, 0.6499615293560606, 0.094580078125, 0.21953125, 0.8756510416666666, -0.043212890625, 0.125, -0.4134114583333333, -0.04853057861328125, 0.137109375, 0.8693591702368951, 0.6931818181818182, -0.6510416666666666, 0.5694754464285714, 1.599609375, -0.3068076685855263, 0.027005282315340908, 0.9951735276442307, 0.087890625, 0.4342830882352941, 0.4351409912109375]","[-65.6943359375, -18.90625, -81.5859375, -47.218505859375, -108.9063720703125, -22.1484375, -59.37841796875, -35.379669189453125, -361.30741119384766, -49.529083251953125, -32.1016845703125, -145.08837890625, -64.6171875, -38.86767578125, -18.60546875, -95.49502563476562, -30.62109375, -191.4609375, -97.17698287963867, -22.0078125, -120.0101318359375, -72.376953125, -76.6982421875, -52.9755859375, -112.40582275390625, -48.9041748046875, -30.5888671875, -38.15851593017578, -283.8846435546875, -40.1875, -33.224609375, -53.81884765625, -164.65365600585938, -33.9501953125, -91.4921875, -84.90087890625, -37.8499755859375, -44.984375, -26.3359375, -56.09521484375, -109.38818359375, -131.1396484375, -78.67578125, -27.751953125, -86.5087890625, -8.5, -46.83203125, -67.1968994140625, -42.15625, -134.98345947265625, -58.6640625, -17.078125, -53.75390625, -9.8515625, -76.7177734375, -146.236328125, -79.80810546875, -16.990234375, -74.1083984375, -132.6221923828125]","[-64.904296875, -19.0625, -80.953125, -52.49658203125, -112.54052734375, -24.5390625, -61.9716796875, -38.0623779296875, -382.56117248535156, -87.859375, -37.35986328125, -143.0322265625, -60.98828125, -46.5419921875, -20.08203125, -92.31101989746094, -27.1875, -194.22100830078125, -92.1774845123291, -19.5859375, -124.520751953125, -83.587890625, -100.1590576171875, -61.919921875, -135.0771484375, -64.685791015625, -62.890625, -56.591796875, -312.7724609375, -35.4375, -59.734375, -56.005615234375, -197.12548828125, -48.5439453125, -101.8056640625, -78.970703125, -47.193359375, -45.0078125, -23.109375, -55.7666015625, -130.8369140625, -134.449951171875, -81.96875, -35.6328125, -85.90380859375, -8.875, -41.87109375, -66.42041015625, -43.52734375, -161.93359375, -66.2890625, -15.125, -61.7265625, -16.25, -70.888427734375, -147.424560546875, -105.6826171875, -17.60546875, -81.4912109375, -150.02783203125]",a telling of a short story,openai-community/gpt2-xl,2
