,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0,0.45424321515063837,"[-0.12269810267857142, 0.7815464564732143, 1.2120225694444444, 0.006696428571428571, 0.2647758152173913, 0.14864676339285715, -0.13297526041666666, 0.48776041666666664, 0.2797328404017857, 0.24823760986328125, 0.31673583984375, 1.5232204861111112, 0.4409993489583333, 0.7073805067274306, 0.07096354166666667, 1.732940673828125, 0.16028296429177988, 0.498779296875, 1.2608441804584705, 0.376827142177484, 0.9143562316894531, 0.12743063534007354, 0.5219952618634259, 0.42452430725097656, -0.0927734375, 0.1025534237132353, 0.50830078125, 0.46602590460526316, 0.18072916666666666, 0.5968017578125, 0.011086203835227272, 0.0776202862079327, 1.5104615020751953, 0.030436197916666668, 0.1274620794480847, 1.7238850911458334, 0.22987874348958334, 1.0946916852678572, 0.9237779889787946, 0.05986328125, -0.0844145275297619, 0.09151785714285714, 0.31729789402173914, -0.1395263671875]","[-54.337890625, -37.53271484375, -30.126953125, -106.81201171875, -106.607421875, -68.7900390625, -58.150390625, -44.974609375, -126.55810546875, -101.98907470703125, -69.98291015625, -37.896484375, -86.70703125, -34.892578125, -86.330078125, -29.714599609375, -57.447174072265625, -113.4705810546875, -62.19111633300781, -163.82598876953125, -109.4078369140625, -137.8455810546875, -112.20751953125, -89.94985961914062, -35.5703125, -58.398681640625, -65.740234375, -53.86328125, -70.9921875, -33.021484375, -81.6226806640625, -88.57003784179688, -54.42449760437012, -39.5185546875, -130.96527099609375, -64.3565673828125, -90.97021484375, -66.287841796875, -112.15765380859375, -61.7001953125, -98.274658203125, -47.80859375, -96.14697265625, -42.87890625]","[-52.6201171875, -48.474365234375, -41.03515625, -106.99951171875, -112.697265625, -70.87109375, -56.5546875, -52.291015625, -134.390625, -107.94677734375, -76.317626953125, -51.60546875, -98.614013671875, -41.259002685546875, -87.8203125, -43.578125, -61.13368225097656, -129.4315185546875, -86.14715576171875, -178.52224731445312, -138.667236328125, -142.17822265625, -126.3013916015625, -103.53463745117188, -34.828125, -60.14208984375, -72.8564453125, -62.7177734375, -73.703125, -40.18310546875, -81.8665771484375, -90.58816528320312, -92.18603515625, -39.701171875, -134.91659545898438, -90.21484375, -96.4873046875, -89.2763671875, -138.0234375, -62.8974609375, -96.501953125, -49.08984375, -103.44482421875, -41.7626953125]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
1,0.5800902259239844,"[-0.013376871744791666, -0.044873046875, 1.3934151785714286, -0.14798106317934784, 0.5330311168323864, 0.0011393229166666667, 0.8490982055664062, 1.1912914457775297, -0.006277901785714286, 0.2491455078125, 0.18337651302939967, 0.3314796730324074, 1.0707465277777777, 1.5392903645833333, 0.8883143833705357, 0.6813817178049395, 0.4148164636948529, 1.5195719401041667, 0.19384301227072012, 2.9285736083984375, 3.976959228515625, -0.07805524553571429, 0.7484828404017857, 0.082275390625, 0.23424148559570312, 0.3153193547175481, 0.228955078125, 0.056355794270833336, 0.4287109375, -0.11555989583333333, -0.04219777960526316, 0.14596354166666667, 0.23496942934782608, 0.34337890625, 1.8787027994791667, 0.3737657335069444, 0.07460650275735294, 0.40491819381713867, 0.3859049479166667, -0.09059534317407852, 0.14606584821428573, 0.7704111735026041, 1.0251736111111112, 0.23921130952380953]","[-41.37939453125, -63.794921875, -53.3486328125, -106.848388671875, -70.139892578125, -96.47802734375, -111.49609375, -64.25924682617188, -70.958984375, -131.04736328125, -82.66300201416016, -117.3514404296875, -41.96875, -67.12548828125, -82.126708984375, -113.79376220703125, -128.074462890625, -50.9095458984375, -56.67529296875, -18.3341064453125, -11.762451171875, -50.1826171875, -113.43310546875, -47.322509765625, -121.935791015625, -82.38986206054688, -71.738525390625, -39.5068359375, -31.3984375, -40.39453125, -63.51953125, -50.1015625, -107.29296875, -83.6015625, -51.3984375, -88.5223388671875, -58.873779296875, -90.57725524902344, -51.923828125, -182.0554656982422, -50.5751953125, -89.4569091796875, -31.80859375, -82.796875]","[-41.259002685546875, -62.8974609375, -72.8564453125, -103.44482421875, -81.8665771484375, -96.501953125, -138.667236328125, -89.2763671875, -70.87109375, -138.0234375, -86.14715576171875, -126.3013916015625, -51.60546875, -90.21484375, -106.99951171875, -134.91659545898438, -142.17822265625, -73.703125, -61.13368225097656, -41.7626953125, -43.578125, -49.08984375, -134.390625, -48.474365234375, -129.4315185546875, -90.58816528320312, -76.317626953125, -40.18310546875, -34.828125, -39.701171875, -62.7177734375, -52.291015625, -112.697265625, -92.18603515625, -96.4873046875, -98.614013671875, -60.14208984375, -103.53463745117188, -56.5546875, -178.52224731445312, -52.6201171875, -107.94677734375, -41.03515625, -87.8203125]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
2,0.581334030262242,"[-0.03292014382102273, 0.5627234963809743, -0.0026041666666666665, 1.443359375, -0.3307291666666667, 0.35798323781866775, 1.2470935639880953, 0.410400390625, 0.6647135416666666, 0.7301768767528045, 1.7619977678571428, 0.3993191189236111, 0.15931919642857142, 1.0745785361842106, 0.4356892903645833, 0.5763811383928571, 0.7951736450195312, 0.5776041666666667, 1.1972854863042417, 0.4962425231933594, 0.2531092026654412, 0.3285350799560547, 0.06292459239130435, 0.7157118055555556, 0.19233630952380953, 0.298583984375, 0.6515154157366071, 0.8760736083984375, 0.51953125, -0.24441964285714285, 0.1552734375, 0.5967145647321429, -0.22639973958333334, 0.272369384765625, 0.15774653508112982, 0.13092306385869565, -0.11675357818603516, 0.35319301060267855, -0.336181640625, 2.825225830078125, 4.0079345703125, 0.3863436791204637, 1.0697530110677083, 0.12486572265625]","[-82.5908203125, -123.04562377929688, -73.7421875, -31.041015625, -57.251953125, -79.34547424316406, -61.63134765625, -43.34423828125, -35.052734375, -150.04534912109375, -59.5, -37.665130615234375, -50.3896484375, -42.30078125, -86.03076171875, -62.8017578125, -115.75857543945312, -81.55078125, -33.596116065979004, -113.5517578125, -55.8392333984375, -128.15411376953125, -111.25, -45.1640625, -85.2373046875, -90.55224609375, -88.757080078125, -70.28419494628906, -52.5068359375, -51.896240234375, -33.5859375, -64.50244140625, -59.271484375, -101.409912109375, -86.48675537109375, -100.43359375, -107.270751953125, -124.501220703125, -44.21728515625, -19.160888671875, -11.5146484375, -122.93994140625, -97.41806030273438, -73.8203125]","[-81.8665771484375, -142.17822265625, -73.703125, -39.701171875, -52.291015625, -86.14715576171875, -87.8203125, -49.08984375, -41.03515625, -178.52224731445312, -96.501953125, -41.259002685546875, -52.6201171875, -62.7177734375, -96.4873046875, -70.87109375, -138.0234375, -90.21484375, -61.13368225097656, -129.4315185546875, -60.14208984375, -138.667236328125, -112.697265625, -51.60546875, -89.2763671875, -98.614013671875, -106.99951171875, -92.18603515625, -62.8974609375, -48.474365234375, -34.828125, -72.8564453125, -56.5546875, -107.94677734375, -90.58816528320312, -103.44482421875, -103.53463745117188, -134.390625, -40.18310546875, -41.7626953125, -43.578125, -134.91659545898438, -126.3013916015625, -76.317626953125]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
3,0.4577747140664668,"[-0.05617559523809524, -0.1864013671875, 0.9665178571428571, 0.47794117647058826, 0.2690952845982143, 0.20089285714285715, 0.45084909292367786, 0.41866629464285715, 0.5099080403645834, 0.6522938121448864, 0.7868800443761489, -0.2523193359375, 0.7579520089285714, 1.1310763888888888, 0.2925441576086957, 0.26311125578703703, 0.05000234686810037, 0.17232082201086957, 2.1118489583333333, 1.354705810546875, 0.9093191964285714, 0.15870361328125, 0.24537760416666668, 0.6435207790798612, -0.1812744140625, 0.05575955298639113, 0.6261825561523438, -0.39262172154017855, 0.3229119716546474, 0.4585217927631579, 0.23689453125, 0.3313612937927246, 0.115234375, 0.15529087611607142, 1.5554488332648027, 1.626554943266369, 0.6445561161747685, 0.12955729166666666, 0.10227012634277344, 0.8155381944444444, 0.42161458333333335, -0.04066685267857143, -0.119140625, 0.949462890625]","[-89.0, -66.62548828125, -59.3251953125, -52.01708984375, -130.48876953125, -68.05859375, -78.8660888671875, -80.484375, -84.24951171875, -67.51611328125, -115.42430114746094, -43.78125, -85.77685546875, -30.85546875, -105.96875, -91.510009765625, -59.983628273010254, -99.4814453125, -58.537109375, -32.740478515625, -39.8896484375, -73.1435546875, -48.6103515625, -35.467315673828125, -42.3583984375, -133.18804931640625, -118.62939453125, -53.9710693359375, -165.92868041992188, -54.005859375, -86.263671875, -92.93107604980469, -33.90625, -130.04248046875, -56.5936279296875, -62.34429931640625, -108.89837646484375, -38.923828125, -126.15887451171875, -44.265625, -67.37890625, -49.6591796875, -57.984375, -85.15966796875]","[-87.8203125, -62.8974609375, -72.8564453125, -60.14208984375, -138.0234375, -70.87109375, -90.58816528320312, -89.2763671875, -96.4873046875, -81.8665771484375, -142.17822265625, -41.7626953125, -106.99951171875, -41.03515625, -112.697265625, -98.614013671875, -61.13368225097656, -103.44482421875, -90.21484375, -43.578125, -52.6201171875, -76.317626953125, -52.291015625, -41.259002685546875, -40.18310546875, -134.91659545898438, -138.667236328125, -48.474365234375, -178.52224731445312, -62.7177734375, -92.18603515625, -103.53463745117188, -34.828125, -134.390625, -86.14715576171875, -96.501953125, -126.3013916015625, -39.701171875, -129.4315185546875, -51.60546875, -73.703125, -49.08984375, -56.5546875, -107.94677734375]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
4,0.40521790177054234,"[-0.2670200892857143, 0.7599826388888888, 0.1934814453125, -0.02259765625, -0.16175908627717392, 0.4000596266526442, 1.6470831008184523, 0.6806640625, 0.31153564453125, 1.0452473958333333, 0.6031884525133215, -0.11315104166666666, 0.20949388586956522, -0.3242594401041667, 0.6249440511067709, 0.17467117309570312, 1.29345703125, 0.2294921875, -0.16848273026315788, 0.2383246788611779, 1.0919363839285714, 0.0746753833912037, 1.6373349144345237, 1.0644378662109375, 0.016148158482142856, 0.7376708984375, 0.22873023248487903, 1.2879774305555556, 0.5022188074448529, 0.24479166666666666, 0.7232491629464286, 0.2715721130371094, 0.1591796875, 0.13369140625, 0.22104673032407407, -0.006741610440340909, 0.34739583333333335, -0.06612723214285714, 0.007944742838541666, 0.5943865094866071, 0.798004150390625, 0.30065199908088236, -0.06629705429077148, 0.17135416666666667]","[-52.828125, -34.1953125, -40.21484375, -92.7509765625, -107.165283203125, -162.919921875, -53.2315673828125, -80.1513671875, -70.0869140625, -33.4296875, -47.260347843170166, -53.98828125, -107.87890625, -44.07421875, -92.9481201171875, -133.0777587890625, -69.33935546875, -69.6435546875, -65.9189453125, -84.3917236328125, -37.3330078125, -124.28515625, -54.892333984375, -65.92283630371094, -137.5712890625, -37.6767578125, -127.82595825195312, -40.013671875, -51.6043701171875, -53.6171875, -38.348876953125, -120.7412109375, -33.5546875, -60.2236328125, -92.645751953125, -82.014892578125, -85.00390625, -71.796875, -41.1875, -117.747802734375, -84.6553955078125, -131.9560546875, -105.65614318847656, -71.1328125]","[-49.08984375, -41.03515625, -41.7626953125, -92.18603515625, -103.44482421875, -178.52224731445312, -87.8203125, -96.4873046875, -76.317626953125, -39.701171875, -61.13368225097656, -52.291015625, -112.697265625, -40.18310546875, -107.94677734375, -138.667236328125, -96.501953125, -72.8564453125, -62.7177734375, -90.58816528320312, -52.6201171875, -126.3013916015625, -89.2763671875, -86.14715576171875, -138.0234375, -43.578125, -134.91659545898438, -51.60546875, -60.14208984375, -56.5546875, -48.474365234375, -129.4315185546875, -34.828125, -62.8974609375, -98.614013671875, -81.8665771484375, -90.21484375, -70.87109375, -41.259002685546875, -134.390625, -106.99951171875, -142.17822265625, -103.53463745117188, -73.703125]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
5,0.4022854120523881,"[0.034943757233796294, -0.056328125, 0.457275390625, 0.5426432291666666, 0.20083999633789062, 0.5629185267857143, 0.9532381693522135, 0.5377604166666666, 0.5665283203125, 1.5705403645833333, -0.13523726029829544, 0.06314522879464286, 0.20403180803571427, 1.07666015625, 0.45542689732142855, 0.011090959821428572, 0.16317256804435484, 0.1859375, -0.06598234176635742, 0.3638203938802083, 0.4010416666666667, 0.0798611111111111, 0.1005565936748798, 0.05718778527301291, -0.013310971467391304, 0.0033365885416666665, 2.615692138671875, 0.7203636169433594, -0.08021240234375, 1.125276111421131, 0.8399135044642857, 0.3233506944444444, 0.2561848958333333, -0.14615337665264422, 1.4739476254111843, -0.002720424107142857, 0.11045619419642858, -0.0869140625, 0.09955797697368421, 0.23524983723958334, 0.6470575747282609, 0.9296875, 0.24849925321691177, 0.07022274241727941]","[-125.35791015625, -93.59423828125, -34.69580078125, -36.4453125, -123.004638671875, -75.9990234375, -85.06906127929688, -36.1953125, -118.52783203125, -66.65673828125, -84.841796875, -47.59033203125, -70.0, -34.96484375, -46.244140625, -48.9345703125, -129.85824584960938, -49.501953125, -105.64607238769531, -37.984619140625, -67.6875, -96.457763671875, -87.97369384765625, -59.818363189697266, -103.7509765625, -89.206298828125, -20.837158203125, -115.6156005859375, -77.921875, -72.87115478515625, -83.48193359375, -48.6953125, -53.48046875, -184.22222900390625, -58.14215087890625, -70.9091796875, -134.9306640625, -64.6357421875, -60.826171875, -90.84130859375, -97.81494140625, -27.390625, -55.9176025390625, -139.7906494140625]","[-126.3013916015625, -92.18603515625, -40.18310546875, -39.701171875, -129.4315185546875, -87.8203125, -107.94677734375, -41.03515625, -134.390625, -90.21484375, -81.8665771484375, -48.474365234375, -72.8564453125, -43.578125, -52.6201171875, -49.08984375, -134.91659545898438, -52.291015625, -103.53463745117188, -41.259002685546875, -73.703125, -98.614013671875, -90.58816528320312, -61.13368225097656, -103.44482421875, -89.2763671875, -41.7626953125, -138.667236328125, -76.317626953125, -96.501953125, -106.99951171875, -51.60546875, -56.5546875, -178.52224731445312, -86.14715576171875, -70.87109375, -138.0234375, -62.8974609375, -62.7177734375, -96.4873046875, -112.697265625, -34.828125, -60.14208984375, -142.17822265625]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
6,0.5368161453203786,"[0.044642857142857144, 0.09019704965444711, 0.17215530960648148, 0.4934895833333333, 0.016927083333333332, 0.6398532006048387, 1.151762462797619, -0.09856305803571429, 0.9278640747070312, 0.5730209350585938, 0.9769156319754464, 1.0888334575452303, -0.006998697916666667, 0.39877717391304346, 0.382646484375, 0.45816476004464285, 0.3199869791666667, 0.22893415178571427, -0.12090192522321429, 0.6125149197048612, 0.1302212801846591, 0.005729166666666666, 0.5447021484375, 1.44091796875, 0.9494192940848214, 0.06930362477022059, 1.927520751953125, 1.6075846354166667, 0.7458767361111112, 0.13743489583333332, -0.14289656929347827, 0.4459885306980299, 0.019083499908447266, 0.9090372721354166, 0.552734375, 0.17267393454527244, 0.03911389802631579, 0.24518694196428573, 0.08804757254464286, 0.83056640625, 3.6570663452148438, -0.1806793212890625, 0.9423397288602942, 0.13271484375]","[-95.564453125, -88.2430419921875, -93.9658203125, -47.1640625, -88.9208984375, -115.08114624023438, -63.63330078125, -54.0, -108.9755859375, -111.0948486328125, -110.6697998046875, -65.45932006835938, -40.26708984375, -103.525390625, -82.619873046875, -66.442138671875, -52.71484375, -67.666015625, -50.1669921875, -35.746368408203125, -79.001708984375, -90.12890625, -65.423583984375, -52.08935546875, -107.806884765625, -139.8218994140625, -26.342529296875, -30.0556640625, -34.322265625, -50.2294921875, -106.7314453125, -50.875946044921875, -102.92396545410156, -74.67041015625, -30.40625, -171.7879638671875, -61.974609375, -45.6572265625, -104.5341796875, -103.8760986328125, -14.32159423828125, -112.2830810546875, -44.122314453125, -60.2431640625]","[-96.501953125, -90.58816528320312, -98.614013671875, -51.60546875, -89.2763671875, -134.91659545898438, -87.8203125, -52.6201171875, -138.667236328125, -129.4315185546875, -138.0234375, -86.14715576171875, -40.18310546875, -112.697265625, -92.18603515625, -72.8564453125, -56.5546875, -70.87109375, -48.474365234375, -41.259002685546875, -81.8665771484375, -90.21484375, -76.317626953125, -73.703125, -134.390625, -142.17822265625, -41.7626953125, -39.701171875, -41.03515625, -52.291015625, -103.44482421875, -61.13368225097656, -103.53463745117188, -96.4873046875, -34.828125, -178.52224731445312, -62.7177734375, -49.08984375, -106.99951171875, -126.3013916015625, -43.578125, -107.94677734375, -60.14208984375, -62.8974609375]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
7,0.4335172248437919,"[-0.05617559523809524, 0.7342071533203125, 0.15047679227941177, 0.43684188179347827, -0.5872802734375, -0.05170957503780242, 0.267578125, 1.6943684895833333, 0.020701090494791668, 0.9869384765625, 0.9251565372242647, 1.4831217447916667, 0.36006438426482373, 2.1995315551757812, 0.3812843605324074, 0.8148890904017857, 0.1005859375, 0.31318102384868424, 0.19796316964285715, 0.9301215277777778, 0.014485836029052734, 0.0016276041666666667, 0.06578369140625, 0.9690178765190972, 0.280439453125, 0.3607116367505944, 0.10930524553571429, 0.8977864583333334, 0.474609375, 0.017578125, 0.9158573150634766, 0.22808485764723557, 0.4919317336309524, 0.3345249720982143, 0.5943777901785714, -0.18924753289473684, 0.6708984375, 0.19074358258928573, -0.14192708333333334, 0.050634765625, 0.6486653645833333, 0.05298913043478261, 0.3595913973721591, 0.3744419642857143]","[-89.0, -115.172607421875, -137.06201171875, -93.3974609375, -47.23046875, -136.51959228515625, -69.1103515625, -48.28759765625, -107.449951171875, -99.654052734375, -44.4144287109375, -67.968017578125, -164.479736328125, -24.16644287109375, -88.3193359375, -37.06591796875, -55.34765625, -80.19671630859375, -68.099609375, -32.6640625, -103.07109069824219, -89.2421875, -75.001953125, -32.537841796875, -85.175048828125, -52.83731460571289, -51.08984375, -43.525390625, -85.0966796875, -43.4375, -100.12408447265625, -84.657958984375, -86.17138671875, -128.65673828125, -40.7685546875, -66.3134765625, -29.4609375, -101.65869140625, -40.552734375, -61.884765625, -42.56103515625, -111.478515625, -73.95556640625, -123.90625]","[-87.8203125, -138.667236328125, -142.17822265625, -103.44482421875, -40.18310546875, -134.91659545898438, -72.8564453125, -73.703125, -107.94677734375, -126.3013916015625, -60.14208984375, -90.21484375, -178.52224731445312, -41.7626953125, -98.614013671875, -48.474365234375, -56.5546875, -86.14715576171875, -70.87109375, -41.03515625, -103.53463745117188, -89.2763671875, -76.317626953125, -41.259002685546875, -92.18603515625, -61.13368225097656, -52.6201171875, -51.60546875, -96.4873046875, -43.578125, -129.4315185546875, -90.58816528320312, -96.501953125, -138.0234375, -49.08984375, -62.7177734375, -34.828125, -106.99951171875, -39.701171875, -62.8974609375, -52.291015625, -112.697265625, -81.8665771484375, -134.390625]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
8,0.492772226629862,"[-0.036226908365885414, 0.5476771763392857, 0.30257613570601855, 0.4442702073317308, 1.515927995954241, 0.19121584684952445, 0.9693487258184523, 2.843597412109375, 0.5546361019736842, 0.4686143663194444, -0.043247767857142856, 0.2548828125, 0.9289143880208334, 0.814453125, 0.18116106305803573, 0.4798548081341912, 1.01083984375, 1.4403044048108553, 0.20361328125, 1.4678431919642858, -0.14798106317934784, -0.21537272135416666, 0.44340931285511365, 0.9307338169642857, 0.022916666666666665, 0.9114176432291666, 0.4344618055555556, 0.13643973214285715, 0.2926136897160457, -0.0091552734375, 0.6873321533203125, 0.3577473958333333, 0.5505022321428571, -0.7069010416666667, 0.44759521484375, 0.4374542236328125, 0.0361328125, 1.028974609375, 0.5518080767463235, 0.6636318630642362, 0.040364583333333336, 0.022695541381835938, 0.27493187689012094, -0.05003138950892857]","[-108.81622314453125, -44.95263671875, -118.1318359375, -161.19570922851562, -91.94464111328125, -56.7357177734375, -68.9200439453125, -20.829345703125, -52.1796875, -85.96142578125, -88.728515625, -106.8349609375, -74.193359375, -44.275390625, -101.927001953125, -125.8631591796875, -58.54052734375, -58.7813720703125, -58.8251953125, -52.306640625, -106.848388671875, -42.767578125, -72.111572265625, -35.444091796875, -89.87109375, -77.3621826171875, -37.125, -68.9609375, -82.98020935058594, -41.8359375, -116.672607421875, -37.5546875, -41.3828125, -62.89453125, -67.36572265625, -115.4329833984375, -34.5390625, -66.461669921875, -50.7613525390625, -35.28631591796875, -56.0703125, -102.80838012695312, -126.39370727539062, -139.42431640625]","[-107.94677734375, -52.6201171875, -126.3013916015625, -178.52224731445312, -134.390625, -61.13368225097656, -89.2763671875, -43.578125, -62.7177734375, -98.614013671875, -87.8203125, -112.697265625, -96.4873046875, -51.60546875, -106.99951171875, -142.17822265625, -73.703125, -86.14715576171875, -62.8974609375, -72.8564453125, -103.44482421875, -40.18310546875, -81.8665771484375, -48.474365234375, -90.21484375, -96.501953125, -41.03515625, -70.87109375, -90.58816528320312, -41.7626953125, -138.667236328125, -39.701171875, -49.08984375, -52.291015625, -76.317626953125, -129.4315185546875, -34.828125, -92.18603515625, -60.14208984375, -41.259002685546875, -56.5546875, -103.53463745117188, -134.91659545898438, -138.0234375]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
9,0.42515487293688226,"[0.10078125, 0.0789794921875, 0.3740968704223633, 0.1091796875, 0.4101428985595703, 0.6026041666666667, 0.7208112633746603, 0.12130301339285714, -0.07173665364583333, 0.6806640625, -0.06964983258928571, 0.659744873046875, 0.21843610491071427, 0.18904194078947367, 0.023193359375, 0.24084120530348557, -0.140625, 0.043328179253472224, 0.6996895926339286, 0.07757302989130435, 0.4046487247242647, 1.205078125, 0.3061206958912037, 0.306620949193051, 0.37349853515625, 0.6163989651587701, 1.1206287202380953, 0.0564422607421875, 0.27044270833333334, 0.6102294921875, 1.0178920200892858, 0.28550502232142855, 0.4012858072916667, 0.20577220427684295, 0.8029513888888888, 0.7138347625732422, -0.0771484375, 0.4900173611111111, 0.4776088169642857, 0.759490966796875, -0.09216863458806818, 1.3013857886904763, 2.380706787109375, -0.298828125]","[-72.19140625, -47.36865234375, -91.56353759765625, -60.7138671875, -116.30694580078125, -81.17578125, -44.555023193359375, -47.3916015625, -128.23828125, -35.6171875, -139.9736328125, -75.69241333007812, -67.81298828125, -59.1259765625, -102.911376953125, -84.3262939453125, -44.703125, -40.869049072265625, -81.8084716796875, -110.9130859375, -128.420166015625, -25.1875, -90.3487548828125, -80.32135772705078, -68.84765625, -115.8082275390625, -65.7431640625, -106.5921630859375, -48.234375, -49.7681884765625, -38.36962890625, -68.859375, -86.8564453125, -170.49713134765625, -33.80859375, -115.82452392578125, -41.10888671875, -47.1953125, -121.017578125, -85.7337646484375, -83.894287109375, -60.4912109375, -22.717041015625, -60.140625]","[-73.703125, -48.474365234375, -103.53463745117188, -62.8974609375, -129.4315185546875, -90.21484375, -61.13368225097656, -49.08984375, -126.3013916015625, -39.701171875, -138.0234375, -92.18603515625, -70.87109375, -62.7177734375, -103.44482421875, -90.58816528320312, -43.578125, -41.259002685546875, -96.501953125, -112.697265625, -142.17822265625, -34.828125, -98.614013671875, -86.14715576171875, -76.317626953125, -134.91659545898438, -89.2763671875, -107.94677734375, -52.291015625, -60.14208984375, -52.6201171875, -72.8564453125, -96.4873046875, -178.52224731445312, -41.03515625, -138.667236328125, -40.18310546875, -51.60546875, -134.390625, -106.99951171875, -81.8665771484375, -87.8203125, -41.7626953125, -56.5546875]",a short story,SakanaAI/TinySwallow-1.5B-Instruct,2
