,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0,0.6310287989921274,"[-0.18097795758928573, 0.4308268229166667, 1.176118396577381, 0.7353515625, 1.236681486430921, 0.8970260620117188, 0.5856497628348214, 0.7628492467543658, 1.1239637188289477, 0.8439402213463416, -0.234130859375, 0.17449569702148438, 0.778319574171497, -0.18101640181107956, 1.6794148763020833, 0.3047854774876645, 0.5488190827546297, 0.4226190476190476, 0.97849609375, 1.3396268572126115, 1.423744519551595, 0.992232186453683, 0.1281623995822409, 0.7365913391113281, 0.19107927594866073, -0.3264414469401042, 0.2580460258152174, 0.26674107142857145, 0.621749975742438, 0.5461550951004028, 0.227197265625, 0.5957845052083334, -0.14729817708333334, 0.5385416666666667, 0.35752650669642855, 0.328948974609375, 0.7209821428571429, 0.830078125, 0.265411376953125, 0.8386374080882353, 0.4027780603479456, -0.0669921875, 3.9005126953125, 0.7122395833333334]","[-96.1322021484375, -55.63671875, -67.016357421875, -30.8515625, -71.3414306640625, -113.63818359375, -121.66064453125, -85.19722366333008, -41.310577630996704, -70.44019317626953, -43.25, -87.366943359375, -112.97047424316406, -82.0101318359375, -63.20233154296875, -54.72430419921875, -70.69580078125, -83.33984375, -82.06494140625, -87.56320190429688, -66.09532928466797, -76.55587768554688, -93.35012364387512, -75.69570922851562, -69.0408935546875, -40.58837890625, -114.603515625, -44.6484375, -144.03707122802734, -106.21413803100586, -55.9287109375, -34.3154296875, -39.0537109375, -63.9140625, -44.18212890625, -67.8099365234375, -63.447265625, -47.087890625, -44.9150390625, -46.46875, -104.43791961669922, -52.1953125, -11.5166015625, -37.9296875]","[-92.3316650390625, -60.806640625, -91.71484375, -36.734375, -94.83837890625, -142.343017578125, -138.058837890625, -111.13409805297852, -67.1617431640625, -92.38263893127441, -41.376953125, -92.9508056640625, -137.09838104248047, -78.02777099609375, -88.3935546875, -60.515228271484375, -85.513916015625, -92.21484375, -106.52734375, -125.07275390625, -100.26519775390625, -104.33837890625, -96.29785883426666, -93.3739013671875, -71.71600341796875, -37.65040588378906, -120.53857421875, -48.3828125, -168.28532028198242, -123.69110107421875, -60.47265625, -37.89013671875, -37.2861328125, -71.9921875, -49.1875, -74.388916015625, -73.541015625, -54.55859375, -48.63079833984375, -60.7255859375, -115.31292724609375, -51.1904296875, -42.720703125, -44.33984375]",a short story,Qwen/Qwen2.5-7B-Instruct,2
1,0.4334865738861204,"[-0.17531622023809523, 0.14567057291666666, 0.3212803431919643, 0.15497698102678573, 0.2713584899902344, 1.6110801696777344, 0.94921875, 0.10672433035714286, 0.10945892333984375, 0.079541015625, 0.526123046875, -0.20303199404761904, 1.2977010091145833, -0.17621358235677084, 1.1685224260602678, 0.5765910148620605, 1.4021077473958334, -0.7412753675294959, 0.29966583251953127, -0.15934826078869047, -0.13277180989583334, 0.9739456176757812, 0.18096923828125, 0.255126953125, 0.2306863536005435, 0.86677734375, 1.872753381729126, 0.16306901589418069, 1.9199142456054688, 0.21016890914351852, 0.34121268136160715, 0.26568282277960525, -0.383575439453125, 0.7466514022262009, 0.8224810431985294, 0.895001863178454, 0.7918836805555556, -0.5878092447916666, 0.5200223055752841, 0.6499448029891305, 0.37176949637276785, 0.28683035714285715, -0.0034507013136340727, 0.25128970426671643]","[-95.896484375, -59.05859375, -44.6895751953125, -120.7333984375, -85.32731819152832, -29.832061767578125, -35.796875, -72.046875, -89.4481201171875, -49.997314453125, -32.525390625, -95.978515625, -68.92803955078125, -39.236328125, -71.6197509765625, -105.24018859863281, -50.9605712890625, -113.34719228744507, -68.39559936523438, -95.677978515625, -38.87939453125, -111.1767578125, -95.92193603515625, -55.3701171875, -61.85595703125, -84.85791015625, -48.42782020568848, -161.92562866210938, -26.01763916015625, -79.83935546875, -128.5048828125, -89.7904052734375, -54.0008544921875, -95.15333938598633, -46.743408203125, -43.51019287109375, -47.431640625, -41.4169921875, -66.5872802734375, -105.58984375, -66.51123046875, -44.3671875, -137.20535278320312, -102.59024810791016]","[-92.21484375, -60.806640625, -49.1875, -125.07275390625, -92.38263893127441, -42.720703125, -44.33984375, -73.541015625, -92.9508056640625, -51.1904296875, -36.734375, -91.71484375, -88.3935546875, -37.65040588378906, -104.33837890625, -123.69110107421875, -71.9921875, -96.29785883426666, -74.388916015625, -92.3316650390625, -37.2861328125, -142.343017578125, -100.26519775390625, -60.47265625, -67.1617431640625, -106.52734375, -93.3739013671875, -168.28532028198242, -41.376953125, -85.513916015625, -138.058837890625, -94.83837890625, -48.63079833984375, -115.31292724609375, -60.7255859375, -60.515228271484375, -54.55859375, -37.89013671875, -78.02777099609375, -120.53857421875, -71.71600341796875, -48.3828125, -137.09838104248047, -111.13409805297852]",a short story,Qwen/Qwen2.5-7B-Instruct,2
2,0.5983366831446436,"[0.025448069852941176, 0.14659052309782608, 0.6464192708333333, 1.0625390625, 1.244677734375, -0.01856708526611328, 1.8028971354166667, 0.39967564174107145, 1.1812764485677083, 1.1486545138888888, -0.213623046875, -0.21549479166666666, 1.3765375046502977, 0.38147444828696875, 1.252685546875, -0.10591634114583333, 0.35845375061035156, 0.2447662353515625, 0.5966536910445602, 0.44015066964285715, 0.4507191975911458, 0.4517415364583333, 0.8701989867470481, 0.5880567762586806, 0.5103647332442435, 0.3590047787397336, 1.0669642857142858, 0.54228515625, 0.364520263671875, -0.051513671875, 4.139484405517578, -0.44662756078383503, 0.45686672044836957, 0.2641050277217742, 0.5732770647321429, 0.3095957438151042, -0.16591535295758927, 0.47024800227238583, -0.05668712797619048, 0.28226143973214285, 1.2005208333333333, 0.2954230057565789, 0.504638671875, 1.591982160295759]","[-60.29296875, -117.1669921875, -41.494140625, -79.9638671875, -69.723388671875, -93.54495239257812, -39.171875, -93.1474609375, -54.273040771484375, -34.001953125, -51.37353515625, -96.240234375, -63.30755615234375, -87.52394652366638, -30.3740234375, -38.55712890625, -112.2205810546875, -134.510498046875, -99.20327758789062, -43.025390625, -89.44793701171875, -73.31689453125, -58.88339328765869, -32.35789489746094, -50.81829833984375, -154.2841339111328, -58.603515625, -49.626953125, -67.0985107421875, -41.7890625, -9.604827880859375, -126.3194351196289, -56.65380859375, -128.91112518310547, -63.69012451171875, -85.943603515625, -50.95361328125, -80.15619087219238, -93.5220947265625, -130.155517578125, -43.75390625, -89.225341796875, -32.697265625, -80.49725341796875]","[-60.7255859375, -120.53857421875, -51.1904296875, -106.52734375, -88.3935546875, -92.9508056640625, -60.806640625, -104.33837890625, -71.9921875, -44.33984375, -48.3828125, -91.71484375, -92.21484375, -96.29785883426666, -37.89013671875, -37.2861328125, -123.69110107421875, -142.343017578125, -115.31292724609375, -49.1875, -100.26519775390625, -85.513916015625, -78.02777099609375, -37.65040588378906, -60.515228271484375, -168.28532028198242, -73.541015625, -60.47265625, -74.388916015625, -41.376953125, -42.720703125, -111.13409805297852, -67.1617431640625, -137.09838104248047, -71.71600341796875, -93.3739013671875, -48.63079833984375, -92.38263893127441, -92.3316650390625, -138.058837890625, -54.55859375, -94.83837890625, -36.734375, -125.07275390625]",a short story,Qwen/Qwen2.5-7B-Instruct,2
3,0.5254626363982395,"[-0.04038783482142857, 0.01205748060475225, 0.9600448608398438, 1.7309027777777777, 0.054539998372395836, -0.06625197483943059, -0.109765625, 0.6102477179633247, -0.06437174479166667, -0.15448263417119565, 0.6701698303222656, 0.73828125, 0.35542913583608776, 0.8076913016183036, 0.3154296875, 0.1565583752047631, 0.5724673063858695, 0.44055454871233773, 1.4699623925345284, 0.4787326388888889, -0.20967610677083334, 0.711334228515625, 0.31427323190789475, 0.4764900207519531, 0.8660202026367188, 1.4278857421875, 0.6143165935169567, 0.9038411458333333, 1.774688720703125, 0.22903645833333333, 0.398773193359375, 0.3904705047607422, 1.086698259626116, 0.35135323660714285, 0.238427734375, 0.2993977864583333, 0.21656436011904762, 1.2348516555059523, 1.5958993094308036, 0.08546384175618489, -0.29911586216517855, 0.507037353515625, 0.489013671875, 0.47950122974537035]","[-74.1064453125, -96.02053678035736, -70.33282470703125, -28.76171875, -37.1595458984375, -94.10519027709961, -73.638671875, -98.83623886108398, -38.2763671875, -70.71484375, -102.24566650390625, -35.470703125, -154.423583984375, -37.87982177734375, -55.36328125, -132.2450714111328, -107.371826171875, -96.15524339675903, -96.8998908996582, -50.25, -39.80224609375, -46.9998779296875, -88.8671875, -77.703125, -80.08981323242188, -70.8302001953125, -64.5128059387207, -74.8359375, -28.523193359375, -47.7548828125, -43.0479736328125, -129.84796142578125, -94.64520263671875, -43.4638671875, -55.7041015625, -57.2138671875, -87.1669921875, -66.3997802734375, -58.700958251953125, -98.21406555175781, -75.90362548828125, -64.2481689453125, -32.822265625, -72.5673828125]","[-73.541015625, -96.29785883426666, -93.3739013671875, -44.33984375, -37.65040588378906, -92.38263893127441, -71.9921875, -115.31292724609375, -37.89013671875, -67.1617431640625, -123.69110107421875, -41.376953125, -168.28532028198242, -49.1875, -60.7255859375, -137.09838104248047, -120.53857421875, -111.13409805297852, -138.058837890625, -54.55859375, -37.2861328125, -60.515228271484375, -94.83837890625, -92.9508056640625, -104.33837890625, -106.52734375, -78.02777099609375, -88.3935546875, -42.720703125, -51.1904296875, -48.63079833984375, -142.343017578125, -125.07275390625, -48.3828125, -60.47265625, -60.806640625, -91.71484375, -92.3316650390625, -92.21484375, -100.26519775390625, -71.71600341796875, -74.388916015625, -36.734375, -85.513916015625]",a short story,Qwen/Qwen2.5-7B-Instruct,2
4,0.46984297301274985,"[-0.098297119140625, 0.17659632364908853, 0.3319091796875, -0.12571934291294642, 0.2987174987792969, 0.12138505415482954, 0.7833273751395089, 0.45596986658432903, 0.5393890967735877, 0.34471853155838816, 1.4157271612258184, 0.8657003332067419, 0.54765625, 1.0362477022058822, 0.9673394097222222, 2.3727213541666665, -0.023612693504050927, 0.49798177083333334, -0.823486328125, 0.44484710693359375, 0.30332183837890625, 0.2509926243832237, 1.2095772879464286, -0.23270670572916666, 0.20963541666666666, -0.11116536458333333, -0.4545084635416667, 0.7807302474975586, 1.088380136797505, 0.10101583729619565, 0.33203125, 0.8523871558053153, 0.5277622767857143, -0.16753278459821427, -0.08543082423832106, 1.7415924072265625, 1.4841796875, 0.24190775553385416, 0.6296068274456522, 0.5059090394240159, 0.27957589285714285, 0.991286141531808, -0.19482930501302084, 0.26025390625]","[-73.0921630859375, -89.13558959960938, -43.736083984375, -50.390869140625, -132.7840576171875, -75.3572998046875, -82.40521240234375, -95.63112258911133, -147.2491455078125, -53.965576171875, -62.48457336425781, -91.93901824951172, -92.8359375, -43.109375, -45.8525390625, -22.9853515625, -86.15145874023438, -43.720703125, -47.96484375, -65.49197387695312, -83.2445068359375, -90.06951904296875, -32.25341796875, -40.07861328125, -68.84765625, -62.140625, -40.6171875, -98.70773315429688, -103.35859680175781, -64.83837890625, -34.078125, -114.19199752807617, -66.15234375, -95.849853515625, -98.26276779174805, -28.7879638671875, -66.130859375, -94.45941162109375, -106.0576171875, -79.22900390625, -85.84375, -97.31674194335938, -39.40386962890625, -55.267578125]","[-71.71600341796875, -93.3739013671875, -48.3828125, -48.63079833984375, -142.343017578125, -78.02777099609375, -104.33837890625, -111.13409805297852, -168.28532028198242, -60.515228271484375, -92.21484375, -115.31292724609375, -106.52734375, -60.7255859375, -54.55859375, -44.33984375, -85.513916015625, -51.1904296875, -41.376953125, -74.388916015625, -92.9508056640625, -94.83837890625, -49.1875, -37.2861328125, -71.9921875, -60.806640625, -37.89013671875, -123.69110107421875, -137.09838104248047, -67.1617431640625, -36.734375, -138.058837890625, -73.541015625, -92.3316650390625, -96.29785883426666, -42.720703125, -88.3935546875, -100.26519775390625, -120.53857421875, -92.38263893127441, -91.71484375, -125.07275390625, -37.65040588378906, -60.47265625]",a short story,Qwen/Qwen2.5-7B-Instruct,2
5,0.7215428446012268,"[0.029296875, 0.29652622767857145, 0.7983511647870464, -0.08576311383928571, 0.6523649796195652, 0.8081752232142857, 0.69195556640625, 1.2857259114583333, 0.1574978298611111, 0.31687127976190477, 0.0807794122134938, 0.962799072265625, 0.03882026672363281, 0.17474365234375, 0.28679063527480414, 0.5593277780633223, 1.1396484375, 1.4286149342854817, 0.78662109375, 0.18241500854492188, 1.8605079650878906, 0.14302925441576086, 0.820068359375, 2.350227864583333, 0.6891276041666666, 0.9441339401971727, 0.55267333984375, 0.5434174170860877, 1.595156192779541, 0.091455078125, -0.3376871744791667, 1.0502057756696428, 0.415679931640625, 0.33342427473801833, -0.1298946804470486, -0.14003047236689814, 2.120483144124349, 4.052331924438477, 0.4283854166666667, 2.416232638888889, 0.057631059126420456, 0.006539481026785714, -0.052769252232142856, 1.3459938450863487]","[-36.5, -85.98779296875, -112.34949493408203, -50.38818359375, -105.5341796875, -62.2265625, -118.68408203125, -30.17578125, -81.261474609375, -85.060546875, -108.38759803771973, -98.1143798828125, -91.70855712890625, -70.89404296875, -89.70167422294617, -49.88800048828125, -78.0361328125, -59.08714294433594, -51.3671875, -136.5057373046875, -27.836639404296875, -63.8720703125, -46.784423828125, -53.14013671875, -40.853515625, -72.50485229492188, -106.00555419921875, -147.092041015625, -61.981449127197266, -58.6435546875, -41.33837890625, -33.92791748046875, -65.896484375, -83.71360778808594, -38.8194580078125, -119.09375, -40.184940338134766, -8.958297729492188, -50.703125, -22.59375, -76.7598876953125, -104.1552734375, -49.12158203125, -69.26449584960938]","[-36.734375, -92.21484375, -137.09838104248047, -49.1875, -120.53857421875, -73.541015625, -138.058837890625, -37.89013671875, -85.513916015625, -91.71484375, -111.13409805297852, -125.07275390625, -92.9508056640625, -74.388916015625, -96.29785883426666, -60.515228271484375, -106.52734375, -93.3739013671875, -60.806640625, -142.343017578125, -42.720703125, -67.1617431640625, -60.7255859375, -88.3935546875, -51.1904296875, -92.3316650390625, -123.69110107421875, -168.28532028198242, -100.26519775390625, -60.47265625, -37.2861328125, -48.63079833984375, -71.71600341796875, -92.38263893127441, -37.65040588378906, -115.31292724609375, -71.9921875, -41.376953125, -54.55859375, -44.33984375, -78.02777099609375, -104.33837890625, -48.3828125, -94.83837890625]",a short story,Qwen/Qwen2.5-7B-Instruct,2
6,0.503257888093551,"[0.2625, -0.08731211786684782, 1.488978335731908, 1.84368896484375, 0.7086037083675987, 1.2500348772321428, 0.13514328002929688, 1.0077059710467304, -0.23187713062061982, 1.2140254974365234, 1.1627604166666667, 0.583740234375, 0.6302734375, 0.9670083182198661, -0.08367047991071429, 0.5217946370442709, 0.93740234375, -0.71533203125, 0.55349609375, 0.731504697066087, -0.714111328125, 0.13352457682291666, 0.8946115630013602, 0.9688639640808105, 1.0637555803571428, 0.8719618055555556, -0.6529947916666666, 0.7589801290760869, 0.03580583844866071, 0.22798250550809113, -0.16845251012731483, 0.509857177734375, 0.26068878173828125, 0.3943684895833333, 0.10225183823529412, 0.5092310905456543, 0.3474365234375, 0.6748976934523809, 1.2637067522321428, 0.7416812351771763, 0.8209059299566807, 0.4306640625, -0.2420433892144097, 0.02930450439453125]","[-68.0546875, -69.169921875, -66.54779052734375, -26.62744140625, -47.0517578125, -31.68701171875, -138.0184326171875, -88.10486602783203, -119.01792049407959, -51.319210052490234, -44.09375, -108.72802734375, -41.736328125, -72.02449035644531, -49.55419921875, -80.850830078125, -74.33251953125, -45.8701171875, -92.68994140625, -73.36351680755615, -48.43359375, -97.06060791015625, -113.00971412658691, -55.01163673400879, -58.6484375, -36.4921875, -41.80810546875, -103.08203125, -71.2147216796875, -91.05426120758057, -90.0621337890625, -41.4927978515625, -129.01702880859375, -56.07421875, -58.9873046875, -107.39570617675781, -53.52392578125, -78.0419921875, -65.177001953125, -83.57130432128906, -136.26998901367188, -33.2890625, -39.82879638671875, -92.0130615234375]","[-71.9921875, -67.1617431640625, -94.83837890625, -41.376953125, -60.515228271484375, -49.1875, -142.343017578125, -115.31292724609375, -111.13409805297852, -78.02777099609375, -54.55859375, -125.07275390625, -51.1904296875, -92.3316650390625, -48.3828125, -93.3739013671875, -88.3935546875, -37.2861328125, -106.52734375, -92.38263893127441, -42.720703125, -100.26519775390625, -138.058837890625, -74.388916015625, -73.541015625, -44.33984375, -37.89013671875, -120.53857421875, -71.71600341796875, -96.29785883426666, -85.513916015625, -48.63079833984375, -137.09838104248047, -60.806640625, -60.7255859375, -123.69110107421875, -60.47265625, -92.21484375, -91.71484375, -104.33837890625, -168.28532028198242, -36.734375, -37.65040588378906, -92.9508056640625]",a short story,Qwen/Qwen2.5-7B-Instruct,2
7,0.6172875047232588,"[0.1474609375, 0.1506076388888889, 0.9716971261160714, 0.32651154891304346, -0.04284418330473058, 0.8351779513888888, 0.3898351332720588, 0.30581092834472656, 0.48646435141563416, 1.1610200943485383, 1.559901187294408, 0.8362630208333334, 0.6553367332175926, 0.7584751674107143, 0.32440185546875, 0.3931292502776436, 0.728515625, 0.11554718017578125, 0.4473876953125, 0.51708984375, 0.6350359235491071, -0.010843028192934782, 0.9722664242699033, 0.9993618556431362, 0.49260203043619794, 2.1698272323608396, 0.5677548363095238, -0.2777930365668403, 0.6224395556327624, 1.2484566824776786, 0.052815755208333336, 3.5933837890625, 0.7920084635416667, 0.15311686197916666, 1.2701385498046875, -0.285888671875, 0.5146433512369791, 1.0027669270833333, 0.3307960911800987, 0.32819671630859376, 0.39075389275184047, 0.31560169566761365, 0.23927525111607142, -0.023856026785714284]","[-40.197265625, -53.203125, -35.02703857421875, -113.02880859375, -112.59080028533936, -36.8232421875, -54.098388671875, -83.16485595703125, -108.12424182891846, -101.10675811767578, -65.20025634765625, -38.646484375, -97.61883544921875, -38.56884765625, -128.9755859375, -87.25588607788086, -30.90625, -138.6455078125, -65.45257568359375, -50.130859375, -107.291748046875, -67.4111328125, -71.91407012939453, -76.35624694824219, -88.4427490234375, -52.281662940979004, -80.2919921875, -40.150543212890625, -144.0101776123047, -65.49725341796875, -37.5732421875, -13.9736328125, -76.513427734375, -35.44873046875, -52.94010925292969, -93.23291015625, -81.0224609375, -48.7734375, -54.2301025390625, -67.82498168945312, -82.22303771972656, -71.08453369140625, -45.032958984375, -73.875]","[-41.376953125, -54.55859375, -48.63079833984375, -120.53857421875, -111.13409805297852, -44.33984375, -60.7255859375, -92.9508056640625, -123.69110107421875, -137.09838104248047, -94.83837890625, -51.1904296875, -115.31292724609375, -49.1875, -138.058837890625, -96.29785883426666, -36.734375, -142.343017578125, -71.71600341796875, -60.47265625, -125.07275390625, -67.1617431640625, -92.3316650390625, -104.33837890625, -100.26519775390625, -106.52734375, -92.21484375, -37.65040588378906, -168.28532028198242, -91.71484375, -37.89013671875, -42.720703125, -88.3935546875, -37.2861328125, -71.9921875, -85.513916015625, -93.3739013671875, -60.806640625, -60.515228271484375, -74.388916015625, -92.38263893127441, -78.02777099609375, -48.3828125, -73.541015625]",a short story,Qwen/Qwen2.5-7B-Instruct,2
8,0.5819073957313495,"[-0.04011249542236328, -0.709716796875, 1.4142368861607142, 0.662353269515499, 0.3896484375, 0.259448766708374, 0.04956245422363281, 0.46679251534598215, 0.022723858173076924, 0.798757825578962, 0.26602711397058826, 1.090768575668335, 0.1454345703125, 0.31589708830180924, -0.59375, 0.6926163383152174, 1.0414496527777777, 0.21419270833333334, 0.12428402900695801, 1.5283050537109375, 0.3278401692708333, 0.18403167724609376, 1.2263997395833333, 1.3572222046230151, 0.9650611877441406, 2.046875, 0.7218191964285714, 0.3691493443080357, 0.05923292371961805, 0.4569309779575893, 0.3565673828125, 1.1688368055555556, 0.061704282407407406, 0.12587055407072367, 0.04620083895596591, 0.3311852349175347, 0.958902086530413, 0.341630859375, 0.9897032238188244, 2.501811981201172, 0.7532784598214286, -0.12275034966676132, 1.1822446187337239, 1.0552571614583333]","[-93.42556381225586, -48.3984375, -62.515869140625, -116.5654296875, -45.345703125, -115.38874053955078, -91.36480712890625, -65.180908203125, -167.39908981323242, -81.97315979003906, -56.203125, -107.43842315673828, -57.56396484375, -54.51318359375, -56.6953125, -104.6083984375, -45.185546875, -87.216796875, -106.90844106674194, -49.06761169433594, -33.35205078125, -70.70828247070312, -46.08984375, -35.945632457733154, -70.21243286132812, -57.6904296875, -63.435546875, -127.72265625, -37.1173095703125, -42.2337646484375, -33.8818359375, -33.8203125, -83.847900390625, -92.44683837890625, -77.0113525390625, -106.37092590332031, -98.22349548339844, -97.986572265625, -71.54789733886719, -21.362457275390625, -38.6416015625, -99.12111687660217, -71.89132690429688, -31.55859375]","[-92.38263893127441, -42.720703125, -92.21484375, -137.09838104248047, -51.1904296875, -123.69110107421875, -92.9508056640625, -71.71600341796875, -168.28532028198242, -104.33837890625, -60.7255859375, -142.343017578125, -60.47265625, -60.515228271484375, -48.3828125, -120.53857421875, -54.55859375, -91.71484375, -111.13409805297852, -71.9921875, -37.2861328125, -74.388916015625, -60.806640625, -67.1617431640625, -93.3739013671875, -88.3935546875, -73.541015625, -138.058837890625, -37.65040588378906, -48.63079833984375, -36.734375, -44.33984375, -85.513916015625, -94.83837890625, -78.02777099609375, -115.31292724609375, -125.07275390625, -106.52734375, -92.3316650390625, -41.376953125, -49.1875, -96.29785883426666, -100.26519775390625, -37.89013671875]",a short story,Qwen/Qwen2.5-7B-Instruct,2
9,0.6592692003327845,"[-0.03436972878196023, 0.2966094970703125, -0.3597819010416667, 1.1489855448404949, 0.12418038504464286, 1.7104359944661458, 0.37378876025860125, 0.7240074821140455, -0.0966983371310764, 0.9264729817708334, 0.19655064174107142, 0.9225725446428571, 0.3145751953125, 0.444580078125, 0.5326723845108695, 1.4363932291666666, 1.2879774911063058, 0.9583668831067208, 0.3936527967453003, 0.9926432291666667, -0.007084437779017857, -0.03078497023809524, 0.32571089895148025, 1.2751736111111112, 1.6945529513888888, 0.24938322368421054, 0.3723000919117647, 2.933502197265625, 0.007655552455357143, 4.234222412109375, 0.37747628348214285, 0.7195320129394531, 0.338232421875, -0.23494611467633927, 0.42947240029611894, -0.3155110677083333, 0.9148291015625, 1.179948410817555, 0.0927730539570684, 0.15779829025268555, 0.07525235063889447, 0.5231584821428571, 0.716552734375, 0.6850297715928819]","[-78.78390502929688, -68.45672607421875, -41.603515625, -72.68954467773438, -89.723876953125, -46.33564758300781, -82.66413116455078, -50.50957107543945, -38.52069091796875, -71.1385498046875, -46.435791015625, -60.625, -77.0203857421875, -55.4716796875, -108.287109375, -66.84765625, -89.00938415527344, -130.9090118408203, -111.09421157836914, -36.30078125, -71.815185546875, -92.361328125, -54.32672119140625, -32.86328125, -39.3076171875, -90.10009765625, -54.396484375, -19.252685546875, -48.275634765625, -7.503173828125, -127.489501953125, -119.3179931640625, -53.7080078125, -51.9200439453125, -123.78473663330078, -39.783203125, -83.6566162109375, -71.29982340335846, -94.16407859325409, -87.90126037597656, -108.5755181312561, -81.228515625, -31.001953125, -96.81712341308594]","[-78.02777099609375, -74.388916015625, -37.2861328125, -100.26519775390625, -92.3316650390625, -71.9921875, -92.38263893127441, -67.1617431640625, -37.65040588378906, -93.3739013671875, -49.1875, -73.541015625, -85.513916015625, -60.806640625, -120.53857421875, -88.3935546875, -125.07275390625, -168.28532028198242, -123.69110107421875, -51.1904296875, -71.71600341796875, -91.71484375, -60.515228271484375, -44.33984375, -54.55859375, -94.83837890625, -60.7255859375, -42.720703125, -48.3828125, -41.376953125, -138.058837890625, -142.343017578125, -60.47265625, -48.63079833984375, -137.09838104248047, -37.89013671875, -106.52734375, -104.33837890625, -96.29785883426666, -92.9508056640625, -111.13409805297852, -92.21484375, -36.734375, -115.31292724609375]",a short story,Qwen/Qwen2.5-7B-Instruct,2
