,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0,0.578844533350082,"[-0.08081958912037036, 0.018961588541666668, 0.2525210910373264, 0.40840205439814814, 0.8259897232055664, -0.1739501953125, 0.36083984375, 0.058384486607142856, 0.3324307528409091, -0.12462736430921052, 0.4271276564825149, 0.5103975183823529, 1.1232125418526786, 0.3529296875, 0.4684742115162037, 0.66552734375, 0.1484375, -0.12664365768432617, 0.9345877511160714, 1.334616978963216, 0.8711809430803571, 0.8079427083333334, 0.9457465277777778, 0.22879743576049805, 0.5915364583333333, -0.061706377112347145, 0.3367663792201451, 0.45050537109375, 0.11572265625, 0.19629461115056818, 0.78328125, 1.2511273193359376, 0.25074986049107145, 1.0397687639508928, 0.20667317708333333, 0.7607217183927211, 0.625, 1.255401611328125, 1.1563720703125, 3.6619186401367188, 0.275390625, 1.1257486979166667, 0.12432919126568419, 0.7530899047851562]","[-119.9033203125, -113.4765625, -37.725982666015625, -98.3232421875, -104.05020141601562, -46.68115234375, -36.36328125, -73.50390625, -75.3486328125, -64.200439453125, -70.66836547851562, -51.3701171875, -38.7193603515625, -57.72265625, -80.9058837890625, -40.2119140625, -63.359375, -130.21755981445312, -68.3111572265625, -65.46528625488281, -67.0802001953125, -49.2421875, -35.55078125, -122.21118927001953, -41.494140625, -65.40888977050781, -118.06370544433594, -96.0767822265625, -30.30859375, -123.26593017578125, -72.94140625, -53.46043395996094, -125.73974609375, -71.79473876953125, -45.96044921875, -135.3566436767578, -44.8125, -28.581787109375, -64.99267578125, -10.07379150390625, -63.62890625, -67.51220703125, -97.58871078491211, -93.37823486328125]","[-117.72119140625, -113.931640625, -39.99867248535156, -109.35009765625, -130.48187255859375, -44.59375, -38.5283203125, -74.3212890625, -82.662109375, -61.83251953125, -79.63804626464844, -60.046875, -54.4443359375, -64.78125, -93.5546875, -49.529296875, -65.5859375, -126.16496276855469, -87.9375, -97.49609375, -85.375, -58.9375, -44.0625, -129.53270721435547, -50.3671875, -63.98964309692383, -127.4931640625, -107.33941650390625, -31.234375, -129.74365234375, -92.5234375, -84.73861694335938, -132.7607421875, -93.6298828125, -49.060546875, -166.54623413085938, -49.8125, -38.625, -88.1201171875, -39.369140625, -67.484375, -84.3984375, -101.69157409667969, -111.452392578125]",a short story,openai-community/gpt2-xl,2
1,0.3789048296932329,"[-0.01813874421296296, -0.17038818359375, 0.48090455590224845, 1.3944934663318453, 0.3814404296875, 0.23306347074962797, 0.830078125, 0.060546875, 0.14924197726779515, -0.04827996958856997, -0.229736328125, 0.9210707720588235, -0.2207660097064394, 1.4304669698079426, 0.21352178400213068, 0.6344581886574074, 0.054947916666666666, 0.273857421875, 0.48242950439453125, -0.11297381365740741, 0.6413241299715909, -0.12685546875, -0.22707403273809523, 0.568359375, -0.5216413225446429, 1.1982421875, 0.4837207794189453, 0.3678385416666667, 0.14383370535714285, 0.2955729166666667, 1.2647664388020834, 0.3987972861842105, 0.5793892996651786, 0.6941731770833334, 0.30355167388916016, 0.5749573707580566, 0.35763113839285715, 0.07718098958333333, 0.4156901041666667, 0.6710069444444444, 0.46719796316964285, 0.5005580357142857, 0.4463704427083333, 0.356982421875]","[-109.83984375, -111.59912109375, -146.8291473388672, -58.65313720703125, -75.20260620117188, -74.74371337890625, -43.171875, -30.75, -38.655494689941406, -65.10008239746094, -41.20703125, -44.388671875, -137.0289306640625, -63.164886474609375, -94.64535522460938, -76.42431640625, -83.57421875, -85.677001953125, -99.87408447265625, -120.771484375, -68.552978515625, -67.318359375, -98.3984375, -52.1171875, -56.832275390625, -29.0390625, -115.0028076171875, -40.1796875, -123.4658203125, -79.16796875, -46.61444091796875, -54.25537109375, -116.537841796875, -39.95458984375, -116.45130920410156, -111.13407135009766, -69.314453125, -47.90283203125, -36.0341796875, -38.0234375, -47.903564453125, -60.4765625, -103.21875, -80.98046875]","[-109.35009765625, -107.33941650390625, -166.54623413085938, -87.9375, -84.73861694335938, -79.63804626464844, -49.8125, -31.234375, -39.99867248535156, -63.98964309692383, -39.369140625, -60.046875, -129.74365234375, -97.49609375, -101.69157409667969, -93.5546875, -84.3984375, -92.5234375, -111.452392578125, -117.72119140625, -82.662109375, -64.78125, -93.6298828125, -58.9375, -49.529296875, -38.625, -130.48187255859375, -44.59375, -127.4931640625, -85.375, -65.5859375, -61.83251953125, -132.7607421875, -50.3671875, -126.16496276855469, -129.53270721435547, -74.3212890625, -49.060546875, -38.5283203125, -44.0625, -54.4443359375, -67.484375, -113.931640625, -88.1201171875]",a short story,openai-community/gpt2-xl,2
2,0.5035789143460855,"[-0.032216796875, 0.0693359375, 0.3524824933307927, 0.9382771809895833, 0.48853515625, 0.1675189208984375, 0.8838541666666667, -0.09326171875, 0.027948288690476192, 3.296558380126953, 1.0965677897135417, 0.008138020833333334, 0.3172290943287037, 0.08914620535714286, 0.16324869791666666, 0.4771728515625, 0.603125, -0.05178555575284091, 0.18831787109375, 0.6532821655273438, 0.2876790364583333, 1.195068359375, 0.52685546875, -0.1335430145263672, 0.6779286861419678, 1.0666526511863426, 1.0095486111111112, -0.10187322443181818, 0.20885416666666667, 0.00427827380952381, 0.9265055338541667, 0.9423740931919643, -0.031087239583333332, 0.11356847426470588, 0.5048133002387153, -0.10530936199685802, -0.04653310775756836, 1.220858437674386, 1.643086274464925, 0.6742466517857143, 0.27502223423549105, 0.2788856907894737, 0.7343401227678571, 0.6417779633493135]","[-108.14483642578125, -30.6796875, -152.09445190429688, -51.51177978515625, -80.31005859375, -80.55064392089844, -37.109375, -45.712890625, -93.04296875, -12.996673583984375, -88.11386108398438, -58.83984375, -84.989501953125, -86.0654296875, -110.013671875, -67.640869140625, -52.71875, -131.45257568359375, -84.353759765625, -33.39874267578125, -90.591796875, -37.71337890625, -45.59765625, -134.7552490234375, -107.8389892578125, -80.55047607421875, -34.9765625, -84.9033203125, -45.927734375, -85.28515625, -70.5008544921875, -106.374267578125, -38.71484375, -58.1162109375, -35.455352783203125, -66.41175842285156, -127.65402221679688, -93.30912780761719, -72.0183219909668, -58.044921875, -73.86257934570312, -56.53369140625, -39.24853515625, -80.51290130615234]","[-107.33941650390625, -31.234375, -166.54623413085938, -65.5859375, -92.5234375, -84.73861694335938, -50.3671875, -44.59375, -93.6298828125, -39.369140625, -117.72119140625, -58.9375, -93.5546875, -87.9375, -113.931640625, -74.3212890625, -64.78125, -129.74365234375, -88.1201171875, -38.625, -97.49609375, -54.4443359375, -49.8125, -130.48187255859375, -129.53270721435547, -109.35009765625, -44.0625, -82.662109375, -49.060546875, -85.375, -84.3984375, -132.7607421875, -38.5283203125, -60.046875, -39.99867248535156, -63.98964309692383, -126.16496276855469, -127.4931640625, -111.452392578125, -67.484375, -79.63804626464844, -61.83251953125, -49.529296875, -101.69157409667969]",a short story,openai-community/gpt2-xl,2
3,0.4229335412686659,"[-0.017693014705882353, -0.1747557598611583, 0.7048853824013158, 0.584707549124053, -0.3196614583333333, 0.11019039154052734, 0.026035853794642856, 0.3072764078776042, 0.2564050583612351, 0.08619791666666667, 1.093060302734375, 1.5800862630208334, 0.3084765625, 1.405976795014881, 3.0511932373046875, 0.5839029947916666, -0.39697265625, 0.32841796875, 0.4755859375, -0.00087890625, -0.3017340766059028, 0.4067921447753906, 0.8109850883483887, 0.2411476417824074, 0.5329241071428571, -0.0615234375, 0.006766183035714286, 0.1267361111111111, 0.8257855502041903, -0.18085007440476192, 0.7690331935882568, 0.5129743303571429, 0.9533465350115741, 0.5729166666666666, 0.00591278076171875, 0.10196940104166667, 0.3577695904356061, 0.18369838169642858, 1.342486063639323, 0.46309988839285715, 0.12646484375, 0.11967765994188262, 0.480859375, 0.21940104166666666]","[-60.34765625, -68.00902557373047, -48.439697265625, -82.39622497558594, -40.4462890625, -126.95578002929688, -49.164794921875, -104.0777587890625, -74.2535400390625, -64.29296875, -66.2589111328125, -60.6971435546875, -84.8115234375, -55.8494873046875, -14.9595947265625, -75.675537109375, -52.98828125, -99.12896728515625, -53.23046875, -64.798828125, -42.71427917480469, -74.56881332397461, -100.21343994140625, -111.210205078125, -60.0234375, -31.7265625, -127.3037109375, -90.1328125, -64.49482727050781, -97.427734375, -104.92364501953125, -67.1396484375, -83.6097412109375, -38.90625, -38.57769775390625, -111.484375, -117.937255859375, -127.6171875, -65.27642822265625, -47.9609375, -43.076171875, -161.6394500732422, -43.154296875, -45.76953125]","[-60.046875, -63.98964309692383, -61.83251953125, -101.69157409667969, -38.5283203125, -130.48187255859375, -49.529296875, -111.452392578125, -79.63804626464844, -65.5859375, -88.1201171875, -84.3984375, -92.5234375, -85.375, -39.369140625, -87.9375, -49.8125, -107.33941650390625, -58.9375, -64.78125, -39.99867248535156, -84.73861694335938, -126.16496276855469, -117.72119140625, -67.484375, -31.234375, -127.4931640625, -93.5546875, -82.662109375, -93.6298828125, -129.53270721435547, -74.3212890625, -109.35009765625, -44.0625, -38.625, -113.931640625, -129.74365234375, -132.7607421875, -97.49609375, -54.4443359375, -44.59375, -166.54623413085938, -50.3671875, -49.060546875]",a short story,openai-community/gpt2-xl,2
4,0.5445902689012612,"[-0.07773104580965909, 1.4230511474609375, -0.06197916666666667, 0.059712727864583336, 0.14111328125, 0.04282924107142857, 1.0447591145833333, 0.998046875, 0.2889453125, 0.2615814208984375, 0.270977783203125, 0.34130859375, 0.5139808654785156, 0.48967428768382354, 0.26010085597182764, 0.9416678292410714, 0.5015811011904762, 0.7779192243303571, 0.2183828353881836, 0.40365164620535715, 1.5081024169921875, 0.799774169921875, 3.0913467407226562, 0.41538357734680176, 0.25008590133101855, 1.1010044642857142, 1.6182535807291667, 0.06396484375, 0.21961805555555555, 0.2742513020833333, 1.47509765625, 0.39884401404339337, 0.26133544921875, 0.3717373934659091, 0.0022786458333333335, -0.09562174479166667, 0.5594401041666667, 0.4216831752232143, 0.3787434895833333, -0.0663158275462963, 0.8913922991071429, 0.28213661595394735, 0.5690601490162037, 0.3308014288181212]","[-132.30877685546875, -49.16233825683594, -66.515625, -39.46125793457031, -30.10546875, -126.2939453125, -32.259765625, -34.08984375, -85.2998046875, -74.14483642578125, -82.7005615234375, -69.54296875, -114.03448486328125, -51.722412109375, -93.10824584960938, -36.345947265625, -74.841796875, -43.553466796875, -119.17671203613281, -121.45849609375, -75.2579345703125, -32.226806640625, -14.63836669921875, -116.24043273925781, -86.8023681640625, -70.5087890625, -60.1246337890625, -63.501953125, -42.0859375, -55.646484375, -38.01171875, -54.81623077392578, -100.8060302734375, -74.48388671875, -44.56640625, -116.2265625, -41.9755859375, -61.580810546875, -88.40625, -119.51171875, -69.21826171875, -56.471923828125, -93.9854736328125, -152.9833755493164]","[-129.74365234375, -84.73861694335938, -65.5859375, -39.99867248535156, -31.234375, -127.4931640625, -38.5283203125, -49.060546875, -92.5234375, -79.63804626464844, -88.1201171875, -74.3212890625, -130.48187255859375, -60.046875, -101.69157409667969, -49.529296875, -85.375, -54.4443359375, -126.16496276855469, -132.7607421875, -111.452392578125, -38.625, -39.369140625, -129.53270721435547, -93.5546875, -93.6298828125, -84.3984375, -64.78125, -44.0625, -58.9375, -49.8125, -63.98964309692383, -107.33941650390625, -82.662109375, -44.59375, -113.931640625, -50.3671875, -67.484375, -97.49609375, -117.72119140625, -87.9375, -61.83251953125, -109.35009765625, -166.54623413085938]",a short story,openai-community/gpt2-xl,2
5,0.4448520316150274,"[0.22691127232142858, -0.03624111268578506, 1.6538238525390625, 1.3667733328683036, -0.21404157366071427, 0.3720947265625, 1.07958984375, 0.09318462171052631, 0.19018191382998512, 0.17945498511904762, 0.57771484375, 0.174560546875, 0.2829256924715909, 0.7841815370501894, 0.3060257523148148, 0.2599609375, 0.26474790219907407, 0.5589650472005209, 0.4733552932739258, 1.5489120483398438, 0.11233329772949219, 0.1424551299124053, 0.1523251003689236, 0.8160923549107143, 0.10546875, 0.8700823102678571, 0.3050401475694444, -0.023704694664996605, 0.6784811580882353, 0.02237880229949951, 0.7421223958333333, 0.183065185546875, 0.44309895833333335, 0.26644134521484375, 0.6533203125, 0.8502546037946429, 0.5006510416666666, -0.07454427083333333, 0.4009486607142857, 0.16676025390625, 0.9815731956845238, 0.7821180555555556, 0.5153645833333333, -0.16171875]","[-71.14453125, -168.03211975097656, -26.1385498046875, -94.4910888671875, -133.486328125, -98.03704833984375, -32.05078125, -60.06201171875, -75.64422607421875, -81.6064453125, -78.08056640625, -109.7421875, -76.437744140625, -103.86566162109375, -101.08740234375, -59.58203125, -86.406494140625, -98.0372314453125, -111.01759338378906, -60.32220458984375, -126.88720703125, -96.99055480957031, -38.62774658203125, -38.10400390625, -30.390625, -42.26318359375, -109.485107421875, -64.53485107421875, -48.5126953125, -128.81658554077148, -39.2353515625, -80.1619873046875, -77.751953125, -36.49346923828125, -44.5859375, -75.7745361328125, -52.9296875, -45.48828125, -61.87109375, -84.784912109375, -67.324462890625, -37.0234375, -41.330078125, -68.01171875]","[-74.3212890625, -166.54623413085938, -39.369140625, -132.7607421875, -127.4931640625, -107.33941650390625, -38.5283203125, -61.83251953125, -79.63804626464844, -85.375, -92.5234375, -113.931640625, -82.662109375, -129.74365234375, -109.35009765625, -64.78125, -93.5546875, -111.452392578125, -126.16496276855469, -97.49609375, -130.48187255859375, -101.69157409667969, -39.99867248535156, -49.529296875, -31.234375, -54.4443359375, -117.72119140625, -63.98964309692383, -60.046875, -129.53270721435547, -50.3671875, -84.73861694335938, -84.3984375, -38.625, -49.8125, -93.6298828125, -58.9375, -44.59375, -67.484375, -88.1201171875, -87.9375, -44.0625, -49.060546875, -65.5859375]",a short story,openai-community/gpt2-xl,2
6,0.5652736241266851,"[-0.015463590621948242, 1.0517113095238095, 1.3315972222222223, 0.5269949776785714, 1.009765625, 0.24576895577566965, 0.24739990234375, 0.18385869806463068, 0.7551432291666667, 0.8776212993421053, 0.5212266710069444, 0.6191667829241071, -0.1412020596590909, 0.79248046875, 0.2948404947916667, 0.47509765625, 0.450845947265625, 0.2908921241760254, 0.4119083180147059, 0.6134680545691288, 1.4304669698079426, -0.3078031994047619, 1.0680419921875, -0.0169921875, 0.5082448323567709, 0.06669560185185185, 1.050824483235677, 0.9286695207868304, 0.08786558068316916, 1.92578125, -0.234130859375, 0.3144921875, 0.7813023158482143, 0.33889919374047256, 0.24727957589285715, 0.19083658854166666, 0.75146484375, 0.5279586226851852, 3.0731964111328125, -0.2080078125, 1.5219401041666667, 0.074322509765625, 0.16001674107142858, 0.04755210876464844]","[-130.0275421142578, -63.2890625, -32.078125, -76.87060546875, -41.734375, -74.47689819335938, -83.172119140625, -95.62423706054688, -39.0400390625, -45.15771484375, -79.4815673828125, -40.8609619140625, -85.7685546875, -33.7734375, -106.85546875, -114.1904296875, -96.06826782226562, -116.85641479492188, -53.04443359375, -109.49920654296875, -63.164886474609375, -100.09375, -49.5653076171875, -49.3154296875, -35.424468994140625, -107.54931640625, -86.23260498046875, -106.75799560546875, -61.96873474121094, -35.828125, -41.2421875, -84.6611328125, -43.506103515625, -152.6513671875, -70.859375, -42.3037109375, -25.22265625, -103.46630859375, -14.0394287109375, -68.94140625, -61.5693359375, -82.88055419921875, -65.244140625, -128.960205078125]","[-129.53270721435547, -85.375, -44.0625, -87.9375, -49.8125, -79.63804626464844, -88.1201171875, -101.69157409667969, -50.3671875, -61.83251953125, -93.5546875, -49.529296875, -82.662109375, -38.5283203125, -113.931640625, -127.4931640625, -107.33941650390625, -126.16496276855469, -60.046875, -129.74365234375, -97.49609375, -93.6298828125, -65.5859375, -49.060546875, -39.99867248535156, -109.35009765625, -111.452392578125, -132.7607421875, -63.98964309692383, -58.9375, -39.369140625, -92.5234375, -54.4443359375, -166.54623413085938, -74.3212890625, -44.59375, -31.234375, -117.72119140625, -38.625, -64.78125, -84.3984375, -84.73861694335938, -67.484375, -130.48187255859375]",a short story,openai-community/gpt2-xl,2
7,0.5411539631427448,"[0.05087890625, 0.29560546875, 0.71044921875, -0.0711984345407197, -0.050537109375, 0.3233049180772569, 0.8308803013392857, 1.2255336216517858, 1.552294921875, 0.2265000343322754, 0.7591471354166667, 0.41762256622314453, 1.0210096571180556, 0.7487686475118002, 0.7385951450892857, 0.7071521282196045, 0.2319793701171875, 0.59765625, 0.9205530340021307, 0.2866238680752841, 2.0388291676839194, 0.6466413225446429, 0.08025759742373512, 0.6086774553571429, 0.37652894724970276, 0.677666015625, -0.77197265625, 0.9205683955439815, 0.7101004464285714, 0.79150390625, -0.12581380208333334, 0.80810546875, 0.17578125, 0.35282175164473684, 0.5793892996651786, 0.6241978236607143, 0.6787109375, 0.29239456741898145, 1.4296875, -0.150390625, 0.08156005859375, 0.2834130263910061, 0.5537109375, 0.6255859375]","[-63.763671875, -82.2080078125, -64.375, -132.09320068359375, -39.7734375, -37.08892822265625, -76.181396484375, -62.2012939453125, -61.114013671875, -118.91696166992188, -38.97998046875, -117.11795043945312, -81.7828369140625, -79.5256462097168, -69.864501953125, -106.90383911132812, -78.93913269042969, -99.587890625, -62.409942626953125, -92.23298645019531, -62.52049255371094, -40.476318359375, -77.95263671875, -110.4501953125, -55.329477310180664, -75.581787109375, -44.80078125, -92.8658447265625, -44.5029296875, -46.59130859375, -39.283203125, -34.896484375, -62.94921875, -55.12890625, -116.537841796875, -58.74560546875, -44.3828125, -85.6600341796875, -31.1953125, -32.4375, -105.3004150390625, -154.92630004882812, -52.29296875, -39.6767578125]","[-64.78125, -88.1201171875, -74.3212890625, -129.74365234375, -39.369140625, -39.99867248535156, -93.6298828125, -87.9375, -84.3984375, -126.16496276855469, -50.3671875, -130.48187255859375, -109.35009765625, -97.49609375, -85.375, -129.53270721435547, -84.73861694335938, -113.931640625, -82.662109375, -101.69157409667969, -111.452392578125, -49.529296875, -79.63804626464844, -127.4931640625, -63.98964309692383, -92.5234375, -38.625, -117.72119140625, -54.4443359375, -60.046875, -38.5283203125, -44.59375, -65.5859375, -61.83251953125, -132.7607421875, -67.484375, -49.8125, -93.5546875, -44.0625, -31.234375, -107.33941650390625, -166.54623413085938, -58.9375, -49.060546875]",a short story,openai-community/gpt2-xl,2
8,0.3584717802800433,"[0.22691127232142858, -0.1341467963324653, -0.1123046875, 0.2997811057350852, 0.6974767049153646, 0.2171875, 0.236494140625, -0.00205078125, 0.23958333333333334, 0.5955984933035714, 0.5621744791666666, 0.16968936011904762, 0.28681640625, 0.43438497403772863, 0.6121554374694824, 1.2859322684151786, 1.108489990234375, 0.20594165943287038, -0.30322265625, 0.14524147727272727, 0.02744773582175926, 0.2711699349539621, 1.04345703125, -0.005022321428571429, -0.00398835681733631, 1.0802951388888888, 0.12193080357142858, 0.399757080078125, 1.3598480224609375, 0.5977783203125, 0.050379276275634766, 0.6544270833333333, 0.16533203125, 0.16268088600852273, -0.01171875, 0.7334681919642857, 0.1152099609375, 0.1955090398373811, 0.4623209635416667, 0.10428738594055176, -0.37758091517857145, 0.6911878083881579, 1.049948299632353, 0.1125]","[-71.14453125, -41.20599365234375, -39.5234375, -91.79879760742188, -94.71295166015625, -62.328125, -86.611083984375, -107.39068603515625, -108.181640625, -46.10595703125, -52.19140625, -90.06640625, -59.044921875, -148.7364501953125, -110.89289855957031, -96.754638671875, -79.42086791992188, -87.9942626953125, -40.34765625, -79.466796875, -116.9801025390625, -119.90040588378906, -41.46484375, -85.48046875, -79.7218017578125, -34.33984375, -85.376953125, -74.74468994140625, -28.4903564453125, -37.42041015625, -124.55282592773438, -40.55078125, -46.58056640625, -124.37518310546875, -31.328125, -57.2158203125, -85.81591796875, -59.49293518066406, -86.400390625, -126.19551086425781, -54.8154296875, -48.699951171875, -42.19775390625, -82.7109375]","[-74.3212890625, -39.99867248535156, -38.625, -101.69157409667969, -111.452392578125, -65.5859375, -92.5234375, -107.33941650390625, -113.931640625, -54.4443359375, -58.9375, -93.6298828125, -64.78125, -166.54623413085938, -130.48187255859375, -132.7607421875, -109.35009765625, -93.5546875, -38.5283203125, -82.662109375, -117.72119140625, -127.4931640625, -49.8125, -85.375, -79.63804626464844, -44.0625, -87.9375, -84.73861694335938, -39.369140625, -44.59375, -126.16496276855469, -50.3671875, -49.060546875, -129.74365234375, -31.234375, -67.484375, -88.1201171875, -63.98964309692383, -97.49609375, -129.53270721435547, -49.529296875, -61.83251953125, -60.046875, -84.3984375]",a short story,openai-community/gpt2-xl,2
9,0.4744547868676147,"[-0.11328125, 0.11821831597222222, 0.52587890625, 1.0981353759765624, 1.0582621256510416, -0.19123186383928573, -0.19647289457775297, 0.024405956268310547, 0.4027978515625, 1.4982668558756511, 0.060163259506225586, -0.4100477430555556, 1.5046223958333333, 1.1068115234375, 0.48472312644675924, 0.5962880452473959, 0.97941162109375, 0.19773065476190477, 1.17578125, -0.30361328125, 0.08464498105256454, 0.11751270294189453, 0.4541538783482143, 0.19078549471768466, 0.26181640625, 0.771008943256579, 1.362060546875, 0.5685221354166666, -0.12418619791666667, 0.6803676060267857, 0.4765625, -0.10682896205357142, -0.1130642361111111, 0.6995442708333334, 0.7714269301470589, 0.0030459449404761905, 0.6080496651785714, 1.7131500244140625, 0.49973958333333335, 0.390625, -0.037881246427210365, 0.012872869318181818, 1.2607988630022322, 0.7144326874704072]","[-32.140625, -106.158203125, -45.60546875, -66.15740966796875, -49.712005615234375, -52.20654296875, -83.76397705078125, -125.38397216796875, -97.26947021484375, -61.537689208984375, -127.60748291015625, -43.68910217285156, -61.8291015625, -64.6944580078125, -80.4671630859375, -97.1414794921875, -60.253326416015625, -81.22265625, -31.4736328125, -70.853515625, -62.042808532714844, -126.72146606445312, -61.126220703125, -95.3956527709961, -85.97802734375, -47.183349609375, -28.47265625, -37.771484375, -116.912109375, -64.796142578125, -39.7734375, -130.484375, -120.77392578125, -38.5673828125, -46.9326171875, -93.56591796875, -45.931640625, -24.9197998046875, -42.87109375, -54.25, -168.099365234375, -82.37890625, -97.4583740234375, -106.16737365722656]","[-31.234375, -109.35009765625, -49.8125, -88.1201171875, -65.5859375, -49.529296875, -79.63804626464844, -126.16496276855469, -107.33941650390625, -97.49609375, -129.53270721435547, -39.99867248535156, -84.3984375, -87.9375, -93.5546875, -111.452392578125, -84.73861694335938, -85.375, -38.5283203125, -64.78125, -63.98964309692383, -130.48187255859375, -67.484375, -101.69157409667969, -92.5234375, -61.83251953125, -39.369140625, -44.59375, -113.931640625, -74.3212890625, -44.0625, -127.4931640625, -117.72119140625, -49.060546875, -60.046875, -93.6298828125, -54.4443359375, -38.625, -50.3671875, -58.9375, -166.54623413085938, -82.662109375, -132.7607421875, -129.74365234375]",a short story,openai-community/gpt2-xl,2
