,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0,0.17573703523479434,"[-0.024557674632352942, 0.2745752836528577, 0.5244352921195652, -0.05010198777721774, 0.17752235814144737, -0.34801136363636365, -0.0185546875, 0.1277747521033654, 0.1780056423611111, -0.046240234375, 0.14149584089006698, 0.32395833333333335, 0.6203500848067435, 0.08246538715977822, 0.196331787109375, 0.65234375]","[-48.408203125, -58.906890869140625, -54.123046875, -94.31671142578125, -61.5838623046875, -25.4453125, -27.8388671875, -70.8748779296875, -41.716796875, -50.693359375, -51.48906707763672, -49.69140625, -54.93321228027344, -81.569580078125, -25.677001953125, -31.8671875]","[-47.99072265625, -64.12382125854492, -66.18505859375, -92.7635498046875, -64.956787109375, -21.6171875, -27.560546875, -74.197021484375, -44.9208984375, -49.7685546875, -54.460479736328125, -54.55078125, -66.71986389160156, -84.12600708007812, -27.64031982421875, -39.04296875]",my wedding.,openai-community/gpt2-xl,1
1,0.1743549167740029,"[-0.01595183341733871, 0.2080965909090909, 0.6100660625256991, 0.101202392578125, 0.06796875, -0.16471354166666666, 0.1277747521033654, 0.39371550710577713, 0.23489307221912203, 0.19211647727272727, 0.22889539930555555, 0.019704511088709676, 0.196331787109375, 0.07482192095588236, 0.49985139266304346, 0.014905427631578948]","[-93.258056640625, -36.75390625, -55.12860870361328, -47.7445068359375, -53.53125, -30.03125, -70.8748779296875, -56.643226623535156, -49.52772521972656, -19.50390625, -40.80078125, -83.51516723632812, -25.677001953125, -46.71875, -54.6884765625, -64.673583984375]","[-92.7635498046875, -39.04296875, -66.71986389160156, -49.7685546875, -54.55078125, -27.560546875, -74.197021484375, -64.12382125854492, -54.460479736328125, -21.6171875, -44.9208984375, -84.12600708007812, -27.64031982421875, -47.99072265625, -66.18505859375, -64.956787109375]",my wedding.,openai-community/gpt2-xl,1
2,0.2069125182330166,"[-0.024557674632352942, 0.2702414772727273, 0.6049360795454546, 0.23658607119605654, 0.15633544921875, 0.0212646484375, 0.17268027028729838, 0.48855723505434784, -0.018489583333333334, 0.019375708795362902, -0.0650390625, 0.1277747521033654, 0.1780056423611111, 0.0028975637335526315, 0.4772035699141653, 0.6628281442742598]","[-48.408203125, -18.64453125, -32.388671875, -49.49217224121094, -26.07696533203125, -49.34326171875, -78.77291870117188, -54.9482421875, -54.828125, -92.16290283203125, -28.5361328125, -70.8748779296875, -41.716796875, -64.9017333984375, -57.65299606323242, -51.530086517333984]","[-47.99072265625, -21.6171875, -39.04296875, -54.460479736328125, -27.64031982421875, -49.7685546875, -84.12600708007812, -66.18505859375, -54.55078125, -92.7635498046875, -27.560546875, -74.197021484375, -44.9208984375, -64.956787109375, -66.71986389160156, -64.12382125854492]",my wedding.,openai-community/gpt2-xl,1
3,0.13802417747421997,"[0.10109750848067434, 0.1595458984375, 0.2984375, 0.1997612847222222, -0.04441292055191532, 0.2080965909090909, 0.4148954503676471, 0.2745752836528577, -0.3028645833333333, 0.02904052734375, 0.17268027028729838, 0.196331787109375, -0.002499229029605263, 0.09452274867466517, 0.19211647727272727, 0.21706224524456522]","[-64.79901123046875, -70.048828125, -50.07421875, -41.3251953125, -94.14035034179688, -36.75390625, -40.9375, -58.906890869140625, -32.103515625, -49.187744140625, -78.77291870117188, -25.677001953125, -65.0042724609375, -52.475502014160156, -19.50390625, -61.192626953125]","[-66.71986389160156, -74.197021484375, -54.55078125, -44.9208984375, -92.7635498046875, -39.04296875, -47.99072265625, -64.12382125854492, -27.560546875, -49.7685546875, -84.12600708007812, -27.64031982421875, -64.956787109375, -54.460479736328125, -21.6171875, -66.18505859375]",my wedding.,openai-community/gpt2-xl,1
4,0.16079888525558478,"[0.08984375, -0.0185546875, 0.3142755681818182, 0.48507557744565216, 0.45183249080882354, -0.060456928453947366, 0.09452274867466517, 0.23133680555555555, -0.046240234375, -0.008003636410361841, 0.24010416666666667, 0.6203500848067435, 0.19530029296875, 0.05571229996219758, -0.039526170299899195, -0.032789963942307696]","[-20.62890625, -27.8388671875, -35.5859375, -55.0283203125, -40.3095703125, -66.10546875, -52.475502014160156, -40.7568359375, -50.693359375, -64.2758903503418, -50.94921875, -54.93321228027344, -25.68731689453125, -91.03646850585938, -85.351318359375, -75.049560546875]","[-21.6171875, -27.560546875, -39.04296875, -66.18505859375, -47.99072265625, -64.956787109375, -54.460479736328125, -44.9208984375, -49.7685546875, -64.12382125854492, -54.55078125, -66.71986389160156, -27.64031982421875, -92.7635498046875, -84.12600708007812, -74.197021484375]",my wedding.,openai-community/gpt2-xl,1
5,0.1973949807781211,"[0.00078125, 0.45930281929347827, 0.15316554478236608, -0.14661458333333333, 0.13663258272058823, 0.5477627840909091, -0.011644865337171052, 0.4772035699141653, 0.1260653409090909, 0.22889539930555555, 0.0155029296875, 0.30281982421875, 0.06690634450604839, 0.3394321642423931, 0.244586181640625, 0.21752240580897178]","[-54.5390625, -55.62109375, -51.24400329589844, -29.759765625, -45.66796875, -33.017578125, -65.17803955078125, -57.65299606323242, -20.23046875, -40.80078125, -73.7939453125, -43.712158203125, -90.689453125, -57.67461013793945, -25.1944580078125, -77.3828125]","[-54.55078125, -66.18505859375, -54.460479736328125, -27.560546875, -47.99072265625, -39.04296875, -64.956787109375, -66.71986389160156, -21.6171875, -44.9208984375, -74.197021484375, -49.7685546875, -92.7635498046875, -64.12382125854492, -27.64031982421875, -84.12600708007812]",my wedding.,openai-community/gpt2-xl,1
6,0.22813255979876307,"[-0.0016927083333333334, 0.2364531486265121, 0.4211647727272727, 0.190625, 0.019375708795362902, 0.3394321642423931, 0.5244352921195652, 0.08106689453125, 0.01714124177631579, 0.4772035699141653, 0.3920081002371652, 0.19211647727272727, 0.22889539930555555, 0.0155029296875, 0.441571044921875, 0.07482192095588236]","[-27.5859375, -76.79595947265625, -34.41015625, -51.69140625, -92.16290283203125, -57.67461013793945, -54.123046875, -48.147216796875, -64.631103515625, -57.65299606323242, -46.228309631347656, -19.50390625, -40.80078125, -73.7939453125, -23.224609375, -46.71875]","[-27.560546875, -84.12600708007812, -39.04296875, -54.55078125, -92.7635498046875, -64.12382125854492, -66.18505859375, -49.7685546875, -64.956787109375, -66.71986389160156, -54.460479736328125, -21.6171875, -44.9208984375, -74.197021484375, -27.64031982421875, -47.99072265625]",my wedding.,openai-community/gpt2-xl,1
7,0.19380650061289098,"[0.012284051804315476, 0.11373409148185484, 0.16145833333333334, 0.6203500848067435, 0.19530029296875, 0.07947038349352385, 0.10994873046875, 0.212890625, -0.0185546875, 0.07432797080592106, 0.37837550951086957, 0.010437996156754033, 0.23003791360294118, 0.15198223407451922, 0.7237215909090909, 0.04513888888888889]","[-54.2025146484375, -89.23779296875, -52.12890625, -54.93321228027344, -25.68731689453125, -62.61388397216797, -47.569580078125, -19.275390625, -27.8388671875, -63.5445556640625, -57.482421875, -83.80242919921875, -44.080078125, -70.2454833984375, -31.08203125, -44.1083984375]","[-54.460479736328125, -92.7635498046875, -54.55078125, -66.71986389160156, -27.64031982421875, -64.12382125854492, -49.7685546875, -21.6171875, -27.560546875, -64.956787109375, -66.18505859375, -84.12600708007812, -47.99072265625, -74.197021484375, -39.04296875, -44.9208984375]",my wedding.,openai-community/gpt2-xl,1
8,0.13419576132626213,"[0.00078125, -0.16471354166666666, -0.06074744776675576, 0.13520893297697367, 0.37837550951086957, 0.08106689453125, 0.008128446691176471, 0.5477627840909091, 0.23658607119605654, 0.11373409148185484, 0.02751746544471154, 0.5990676879882812, 0.08246538715977822, 0.1298285590277778, -0.19850852272727273, 0.23057861328125]","[-54.5390625, -30.03125, -65.27802276611328, -62.3878173828125, -57.482421875, -48.147216796875, -47.8525390625, -33.017578125, -49.49217224121094, -89.23779296875, -73.4815673828125, -55.33757781982422, -81.569580078125, -42.583984375, -23.80078125, -25.33453369140625]","[-54.55078125, -27.560546875, -64.12382125854492, -64.956787109375, -66.18505859375, -49.7685546875, -47.99072265625, -39.04296875, -54.460479736328125, -92.7635498046875, -74.197021484375, -66.71986389160156, -84.12600708007812, -44.9208984375, -21.6171875, -27.64031982421875]",my wedding.,openai-community/gpt2-xl,1
9,0.1865650351802693,"[0.06055908203125, -0.056640625, 0.3310920313784951, 0.1260653409090909, 0.09010716488486842, 0.04791259765625, 0.2984375, 0.4306422642299107, 0.2939453125, 0.018574376260080645, 0.48855723505434784, 0.36704294305098684, 0.4229403409090909, 0.04513888888888889, -0.046240234375, 0.06690634450604839]","[-27.03472900390625, -28.41015625, -60.429115295410156, -20.23046875, -63.2447509765625, -72.9512939453125, -50.07421875, -45.4169921875, -42.99365234375, -83.55020141601562, -54.9482421875, -57.15000534057617, -34.390625, -44.1083984375, -50.693359375, -90.689453125]","[-27.64031982421875, -27.560546875, -66.71986389160156, -21.6171875, -64.956787109375, -74.197021484375, -54.55078125, -54.460479736328125, -47.99072265625, -84.12600708007812, -66.18505859375, -64.12382125854492, -39.04296875, -44.9208984375, -49.7685546875, -92.7635498046875]",my wedding.,openai-community/gpt2-xl,1
